fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 7:54:00 295.2 39.28 1.000E+000 7.300E-001 1.052E-006 1.601E+004 2.625E+000 1.504E-008 4.426E-004 
0T02 7:56:36 295.1 39.29 1.000E+000 7.300E-001 1.030E-006 1.574E+004 2.627E+000 1.480E-008 3.389E-004 
0T03 7:59:22 295.1 39.29 1.000E+000 7.300E-001 1.059E-006 1.579E+004 2.627E+000 1.479E-008 9.147E-004 
0T04 8:02:28 295 39.3 1.000E+000 7.300E-001 1.034E-006 1.615E+004 2.633E+000 1.460E-008 5.463E-004 
0T05 8:06:46 294.9 39.32 1.000E+000 7.300E-001 1.055E-006 1.597E+004 2.632E+000 1.458E-008 5.731E-004 
0T06 8:11:40 294.9 39.32 1.000E+000 7.300E-001 1.045E-006 1.591E+004 2.629E+000 1.467E-008 5.960E-004 
0T07 8:15:02 295 39.3 1.000E+000 7.300E-001 1.061E-006 1.612E+004 2.632E+000 1.462E-008 4.297E-004 
0T08 8:17:14 295 39.3 1.000E+000 7.300E-001 1.058E-006 1.582E+004 2.628E+000 1.470E-008 3.400E-004 
0T09 8:21:12 295 39.3 1.000E+000 7.300E-001 1.071E-006 1.592E+004 2.629E+000 1.471E-008 6.463E-004 
0T10 8:29:42 295 39.3 1.000E+000 7.300E-001 1.096E-006 1.593E+004 2.628E+000 1.484E-008 3.924E-004 
0T11 8:32:38 295 39.3 1.000E+000 7.300E-001 1.116E-006 1.600E+004 2.630E+000 1.474E-008 3.092E-004 
0T12 8:41:24 294.9 39.32 1.000E+000 7.300E-001 1.091E-006 1.600E+004 2.629E+000 1.470E-008 2.884E-004 
0T13 8:50:48 295.1 39.29 1.000E+000 7.300E-001 1.131E-006 1.592E+004 2.628E+000 1.490E-008 4.887E-004 
