fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 43338000 342.02 33.899 2.310620827E-01 6.611698776E-04 4.871865473E-05 1.376023298E-01 3.540543459E-04 3.188992845E-01 0.000000000E+00 
00L2 43362000 341.68 33.933 2.320524137E-01 6.618410153E-04 4.881933528E-05 1.378813602E-01 3.540845180E-04 3.178718681E-01 0.000000000E+00 
00L3 43384000 341.39 33.962 2.326180506E-01 6.619177784E-04 4.882182236E-05 1.383773925E-01 3.528288566E-04 3.170783053E-01 0.000000000E+00 
00L4 43404000 341.04 33.997 2.332614601E-01 6.617726535E-04 4.886712056E-05 1.373162627E-01 3.558694083E-04 3.165664914E-01 0.000000000E+00 
00L5 43426000 340.79 34.022 2.338507046E-01 6.628630196E-04 4.902857023E-05 1.379061063E-01 3.555169328E-04 3.162909421E-01 0.000000000E+00 
00L6 43446000 340.57 34.044 2.345377378E-01 6.644090859E-04 4.927896468E-05 1.385538109E-01 3.556694411E-04 3.162374360E-01 0.000000000E+00 
00L7 43468000 340.37 34.064 2.350196660E-01 6.648836394E-04 4.936493845E-05 1.386471286E-01 3.560364147E-04 3.159139098E-01 0.000000000E+00 
00L8 43488000 340.18 34.083 2.353690505E-01 6.648601032E-04 4.940139691E-05 1.379182831E-01 3.581660324E-04 3.156891106E-01 0.000000000E+00 
00L9 43510000 340.06 34.095 2.354385852E-01 6.644451736E-04 4.943697834E-05 1.385033724E-01 3.569132471E-04 3.160204068E-01 0.000000000E+00 
0L10 43530000 339.97 34.104 2.357642949E-01 6.654493425E-04 4.954044754E-05 1.384743389E-01 3.577379126E-04 3.157671089E-01 0.000000000E+00 
0L11 43552000 339.91 34.11 2.361676314E-01 6.673690110E-04 4.969252827E-05 1.391536961E-01 3.571084871E-04 3.152859973E-01 0.000000000E+00 
0L12 43572000 339.87 34.114 2.364268191E-01 6.680988422E-04 4.995383047E-05 1.393890421E-01 3.583718890E-04 3.162505848E-01 0.000000000E+00 
0L13 43594000 339.85 34.116 2.364453153E-01 6.684348075E-04 4.986110935E-05 1.396530024E-01 3.570372269E-04 3.154802426E-01 0.000000000E+00 
0L14 43614000 339.85 34.116 2.365827265E-01 6.686281094E-04 4.986503097E-05 1.390517074E-01 3.586076436E-04 3.152306446E-01 0.000000000E+00 
0L15 43636000 339.86 34.115 2.366738456E-01 6.693821213E-04 4.995924315E-05 1.391775979E-01 3.589575374E-04 3.153490119E-01 0.000000000E+00 
0L16 43656000 339.86 34.115 2.369657091E-01 6.707891655E-04 5.025152200E-05 1.393345004E-01 3.606523046E-04 3.161387095E-01 0.000000000E+00 
0L17 43678000 339.88 34.113 2.369807723E-01 6.718908157E-04 5.045535510E-05 1.397849767E-01 3.609472161E-04 3.168804543E-01 0.000000000E+00 
0L18 43698000 339.91 34.11 2.370398455E-01 6.721610139E-04 5.042872408E-05 1.394122406E-01 3.617213178E-04 3.165069896E-01 0.000000000E+00 
0L19 43720000 339.93 34.108 2.370523892E-01 6.722065215E-04 5.031408717E-05 1.402462847E-01 3.587517246E-04 3.157494040E-01 0.000000000E+00 
0L20 43740000 339.94 34.107 2.371001883E-01 6.725717769E-04 5.041149639E-05 1.391471237E-01 3.622879936E-04 3.161251520E-01 0.000000000E+00 
0L21 43762000 339.96 34.105 2.372818961E-01 6.741945952E-04 5.066909101E-05 1.403280950E-01 3.610763589E-04 3.167329476E-01 0.000000000E+00 
0L22 43782000 339.98 34.103 2.374882554E-01 6.753553366E-04 5.082496716E-05 1.402595454E-01 3.623641997E-04 3.168856943E-01 0.000000000E+00 
0L23 43804000 339.99 34.102 2.375211758E-01 6.753832684E-04 5.084370596E-05 1.396410229E-01 3.641012850E-04 3.169454829E-01 0.000000000E+00 
0L24 43824000 340 34.101 2.374874689E-01 6.753737274E-04 5.074061295E-05 1.396613350E-01 3.633148290E-04 3.163521920E-01 0.000000000E+00 
0L25 43846000 340 34.101 2.374295629E-01 6.759386069E-04 5.092207837E-05 1.401968179E-01 3.632198355E-04 3.172956191E-01 0.000000000E+00 
0L26 43866000 340 34.101 2.376802402E-01 6.775153297E-04 5.106350849E-05 1.407138366E-01 3.628783880E-04 3.171016102E-01 0.000000000E+00 
0L27 43888000 340.01 34.1 2.377970057E-01 6.782186163E-04 5.118883750E-05 1.409555736E-01 3.631447198E-04 3.173943405E-01 0.000000000E+00 
0L28 43908000 340.01 34.1 2.378191767E-01 6.781423859E-04 5.115485490E-05 1.409408877E-01 3.629422031E-04 3.171897144E-01 0.000000000E+00 
0L29 43930000 340.01 34.1 2.378746562E-01 6.779567771E-04 5.118805029E-05 1.406243023E-01 3.640084923E-04 3.174083942E-01 0.000000000E+00 
0L30 43950000 340.01 34.1 2.379015273E-01 6.779960423E-04 5.119378886E-05 1.405585437E-01 3.642192079E-04 3.173897404E-01 0.000000000E+00 
0L31 43972000 340.01 34.1 2.381774184E-01 6.792680965E-04 5.144387685E-05 1.409550774E-01 3.649721705E-04 3.179742041E-01 0.000000000E+00 
0L32 43992000 340.01 34.1 2.383729341E-01 6.806985815E-04 5.155676632E-05 1.413932520E-01 3.646352770E-04 3.177414569E-01 0.000000000E+00 
0L33 44014000 340.01 34.1 2.382516861E-01 6.804467322E-04 5.157305039E-05 1.412886328E-01 3.650207646E-04 3.181212672E-01 0.000000000E+00 
0L34 44034000 340.01 34.1 2.383179879E-01 6.802811968E-04 5.158954483E-05 1.408548167E-01 3.662639549E-04 3.182118918E-01 0.000000000E+00 
0L35 44056000 340.02 34.099 2.383429462E-01 6.803619220E-04 5.153397639E-05 1.412672477E-01 3.648035848E-04 3.177981402E-01 0.000000000E+00 
0L36 44076000 340.01 34.1 2.382760865E-01 6.813862790E-04 5.174069208E-05 1.411136119E-01 3.666565242E-04 3.186826288E-01 0.000000000E+00 
