fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_300 001_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.794240725E-16 1.000000000E+20 1.265200468E+00 2.091463593E-16 4.433641360E-04 
001_300_SRH 001_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.339935934E-17 1.000000000E+20 1.318527335E+00 2.082106414E-16 3.677263392E-03 
002_300 002_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.020212498E-16 1.000000000E+20 1.273068330E+00 3.035615188E-16 6.294588584E-04 
002_300_SRH 002_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.812396387E-17 1.000000000E+20 1.318610786E+00 3.056358797E-16 3.684693506E-03 
003_300 003_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.350971782E-16 1.000000000E+20 1.279766988E+00 4.426967428E-16 8.674452330E-04 
003_300_SRH 003_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.141246449E-16 1.000000000E+20 1.318732644E+00 4.486645290E-16 3.695558484E-03 
004_300 004_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.833926249E-16 1.000000000E+20 1.285773652E+00 6.478224404E-16 1.158050157E-03 
004_300_SRH 004_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.663519788E-16 1.000000000E+20 1.318910342E+00 6.586618396E-16 3.711417982E-03 
005_300 005_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.535615365E-16 1.000000000E+20 1.291375369E+00 9.503487144E-16 1.494696168E-03 
005_300_SRH 005_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 2.417197420E-16 1.000000000E+20 1.319168787E+00 9.670240573E-16 3.734509306E-03 
006_300 006_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 9.546982074E-16 1.000000000E+20 1.296687240E+00 1.396579753E-15 1.863459540E-03 
