N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 310 1.800E-4 3.670975E+1 1.755820E+1 5.854560E-1 8.169650E+1
1.468000E+10 5.623E+15 310 1.800E-4 3.669566E+1 1.754280E+1 5.853950E-1 8.166490E+1
2.154000E+10 5.623E+15 310 1.800E-4 3.667506E+1 1.752040E+1 5.853050E-1 8.161900E+1
3.162000E+10 5.623E+15 310 1.800E-4 3.664502E+1 1.748790E+1 5.851720E-1 8.155280E+1
4.642000E+10 5.623E+15 310 1.800E-4 3.660135E+1 1.744090E+1 5.849770E-1 8.145790E+1
6.813000E+10 5.623E+15 310 1.800E-4 3.653814E+1 1.737350E+1 5.846890E-1 8.132330E+1
1.000000E+11 5.623E+15 310 1.800E-4 3.644721E+1 1.727760E+1 5.842650E-1 8.113540E+1
1.468000E+11 5.623E+15 310 1.800E-4 3.631762E+1 1.714330E+1 5.836360E-1 8.087860E+1
2.154000E+11 5.623E+15 310 1.800E-4 3.613537E+1 1.695840E+1 5.827020E-1 8.053880E+1
3.162000E+11 5.623E+15 310 1.800E-4 3.588385E+1 1.670580E+1 5.813050E-1 8.008760E+1
4.642000E+11 5.623E+15 310 1.800E-4 3.554573E+1 1.639040E+1 5.791580E-1 7.961680E+1
6.813000E+11 5.623E+15 310 1.800E-4 3.510699E+1 1.599830E+1 5.758300E-1 7.913790E+1
1.000000E+12 5.623E+15 310 1.800E-4 3.456292E+1 1.555110E+1 5.708210E-1 7.882240E+1
1.468000E+12 5.623E+15 310 1.800E-4 3.392346E+1 1.505390E+1 5.632910E-1 7.878020E+1
2.154000E+12 5.623E+15 310 1.800E-4 3.321278E+1 1.453530E+1 5.537300E-1 7.903540E+1
3.162000E+12 5.623E+15 310 1.800E-4 3.246037E+1 1.401990E+1 5.443830E-1 7.933920E+1
4.642000E+12 5.623E+15 310 1.800E-4 3.168813E+1 1.350450E+1 5.365370E-1 7.942980E+1
6.813000E+12 5.623E+15 310 1.800E-4 3.090343E+1 1.300280E+1 5.297450E-1 7.942630E+1
1.000000E+13 5.623E+15 310 1.800E-4 3.010197E+1 1.249580E+1 5.233030E-1 7.932640E+1
1.468000E+13 5.623E+15 310 1.800E-4 2.927552E+1 1.199180E+1 5.169600E-1 7.923610E+1
2.154000E+13 5.623E+15 310 1.800E-4 2.841795E+1 1.147440E+1 5.106290E-1 7.907340E+1
3.162000E+13 5.623E+15 310 1.800E-4 2.752698E+1 1.095030E+1 5.041880E-1 7.889940E+1
4.642000E+13 5.623E+15 310 1.800E-4 2.660357E+1 1.042420E+1 4.977160E-1 7.872670E+1
6.813000E+13 5.623E+15 310 1.800E-4 2.565077E+1 9.887900E+0 4.911830E-1 7.848040E+1
1.000000E+14 5.623E+15 310 1.800E-4 2.467304E+1 9.354300E+0 4.844960E-1 7.825270E+1
