N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 300 1.800E-4 1.240208585E+00 1.249954336E+00
1.468000E+10 1.000E+16 300 1.800E-4 1.242794619E+00 1.250004108E+00
2.154000E+10 1.000E+16 300 1.800E-4 1.244824229E+00 1.250076793E+00
3.162000E+10 1.000E+16 300 1.800E-4 1.246406939E+00 1.250182768E+00
4.642000E+10 1.000E+16 300 1.800E-4 1.247650673E+00 1.250336851E+00
6.813000E+10 1.000E+16 300 1.800E-4 1.248661985E+00 1.250559972E+00
1.000000E+11 1.000E+16 300 1.800E-4 1.249544125E+00 1.250881172E+00
1.468000E+11 1.000E+16 300 1.800E-4 1.250396992E+00 1.251339807E+00
2.154000E+11 1.000E+16 300 1.800E-4 1.251319064E+00 1.251987390E+00
3.162000E+11 1.000E+16 300 1.800E-4 1.252409754E+00 1.252888258E+00
4.642000E+11 1.000E+16 300 1.800E-4 1.253769881E+00 1.254117733E+00
6.813000E+11 1.000E+16 300 1.800E-4 1.255498262E+00 1.255756410E+00
1.000000E+12 1.000E+16 300 1.800E-4 1.257683358E+00 1.257879897E+00
1.468000E+12 1.000E+16 300 1.800E-4 1.260390888E+00 1.260544842E+00
2.154000E+12 1.000E+16 300 1.800E-4 1.263650545E+00 1.263774595E+00
3.162000E+12 1.000E+16 300 1.800E-4 1.267478122E+00 1.267580535E+00
4.642000E+12 1.000E+16 300 1.800E-4 1.271786301E+00 1.271872265E+00
6.813000E+12 1.000E+16 300 1.800E-4 1.276488418E+00 1.276561369E+00
1.000000E+13 1.000E+16 300 1.800E-4 1.281506265E+00 1.281568403E+00
