T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.209424409E+00 1.223112316E+00 1.235341217E+00 1.248031959E+00 1.261733623E+00 1.278839991E+00 1.297422359E+00 1.318053505E+00 1.340892200E+00
295 1.204308069E+00 1.222460394E+00 1.235478614E+00 1.248190158E+00 1.261659041E+00 1.278332818E+00 1.296177468E+00 1.316342974E+00 1.338829584E+00
300 1.195798466E+00 1.220806402E+00 1.235863362E+00 1.249135301E+00 1.262421385E+00 1.278695624E+00 1.295963396E+00 1.315648449E+00 1.337621026E+00
305 1.177632914E+00 1.216556822E+00 1.235804782E+00 1.250288075E+00 1.263929555E+00 1.279898414E+00 1.296711738E+00 1.315974434E+00 1.337487287E+00
310 1.141606223E+00 1.206641775E+00 1.234397116E+00 1.251505174E+00 1.265738349E+00 1.281722807E+00 1.298273268E+00 1.317252752E+00 1.338168715E+00
315 1.076906148E+00 1.185947379E+00 1.229603540E+00 1.251743419E+00 1.267569458E+00 1.283536112E+00 1.300624234E+00 1.319085043E+00 1.339941448E+00
320 1.016580305E+00 1.145953735E+00 1.218482593E+00 1.250140724E+00 1.269060672E+00 1.286041228E+00 1.303539639E+00 1.321912257E+00 1.342609870E+00
325 1.017144587E+00 1.078201941E+00 1.196242211E+00 1.244771534E+00 1.269340354E+00 1.288371149E+00 1.306506016E+00 1.325174956E+00 1.345950854E+00
330 1.019446725E+00 1.013978737E+00 1.155489512E+00 1.233159000E+00 1.267646199E+00 1.289932358E+00 1.309527119E+00 1.328857611E+00 1.350073136E+00
335 1.023915452E+00 1.014421913E+00 1.087816309E+00 1.210555873E+00 1.262229766E+00 1.290409959E+00 1.312125622E+00 1.332694854E+00 1.354317248E+00
340 1.031174544E+00 1.016175223E+00 1.011841312E+00 1.170474995E+00 1.250493214E+00 1.287079521E+00 1.313976266E+00 1.336155601E+00 1.358643847E+00
