fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 10:33:34 297.1 39.02 1.000E+000 7.600E-001 2.338E-006 4.238E+003 3.085E+000 6.844E-009 2.025E-003 
0002 10:36:36 297 39.04 1.000E+000 7.600E-001 2.288E-006 4.280E+003 3.093E+000 6.691E-009 2.076E-003 
0003 10:38:56 297 39.04 1.000E+000 7.600E-001 2.290E-006 4.220E+003 3.088E+000 6.764E-009 2.051E-003 
0004 10:42:34 297 39.04 1.000E+000 7.600E-001 2.318E-006 4.276E+003 3.089E+000 6.705E-009 2.116E-003 
0005 10:48:06 297.1 39.02 1.000E+000 7.600E-001 2.336E-006 4.283E+003 3.088E+000 6.745E-009 2.114E-003 
0006 10:53:42 297 39.04 1.000E+000 7.600E-001 2.319E-006 4.185E+003 3.079E+000 6.831E-009 2.063E-003 
0007 10:56:32 297 39.04 1.000E+000 7.600E-001 2.270E-006 4.328E+003 3.097E+000 6.623E-009 2.154E-003 
0008 11:00:58 297 39.04 1.000E+000 7.600E-001 2.358E-006 4.139E+003 3.063E+000 6.963E-009 2.118E-003 
0009 11:05:16 297.1 39.02 1.000E+000 7.600E-001 2.369E-006 4.216E+003 3.079E+000 6.869E-009 2.050E-003 
0010 11:11:12 297 39.04 1.000E+000 7.600E-001 2.340E-006 4.188E+003 3.081E+000 6.820E-009 2.066E-003 
0011 11:14:56 297 39.04 1.000E+000 7.600E-001 2.329E-006 4.121E+003 3.064E+000 6.977E-009 2.103E-003 
0012 11:18:58 297 39.04 1.000E+000 7.600E-001 2.364E-006 4.190E+003 3.079E+000 6.826E-009 2.117E-003 
0013 11:21:44 297 39.04 1.000E+000 7.600E-001 1.835E-006 5.646E+005 3.699E+000 3.083E-009 7.615E-003 
