N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.202165000E-03 2.012688000E-03 1.874768000E-03 1.756219000E-03 1.613311000E-03 1.245837000E-03 2.982720000E-04 1.301425000E-03 1.413149000E-03 1.758455000E-03 2.444103000E-03
1.600000000E+01 5.559722000E-03 5.603457000E-03 5.851037000E-03 6.225846000E-03 6.974594000E-03 7.994894000E-03 9.198896000E-03 1.074764300E-02 1.250683600E-02 1.428420500E-02 1.609057800E-02
1.700000000E+01 1.090716900E-02 1.252901000E-02 1.490190500E-02 1.775819700E-02 2.156151200E-02 2.605619800E-02 3.141077700E-02 3.916606000E-02 4.393223700E-02 4.698086700E-02 5.227575900E-02
1.549996187E+01 3.949990000E-03 3.752232000E-03 3.620376000E-03 3.689023000E-03 3.891046000E-03 4.189685000E-03 4.615791000E-03 5.012495000E-03 5.107679000E-03 4.362741000E-03 1.822694000E-03
1.649996187E+01 7.278422000E-03 7.868074000E-03 8.689239000E-03 1.008789300E-02 1.193431800E-02 1.410499300E-02 1.689172200E-02 2.010076700E-02 2.345556900E-02 2.728918200E-02 3.123538400E-02
1.674996808E+01 8.732961000E-03 9.754035000E-03 1.112813800E-02 1.323269800E-02 1.592957300E-02 1.900645800E-02 2.281473800E-02 2.708574300E-02 3.134752000E-02 3.611449400E-02 4.092311700E-02
1.624993176E+01 6.261514000E-03 6.546215000E-03 7.105694000E-03 7.858879000E-03 9.080024000E-03 1.066564000E-02 1.249942400E-02 1.478616500E-02 1.740004700E-02 2.007070500E-02 2.300547300E-02
1.574996808E+01 4.879045000E-03 4.644221000E-03 4.687039000E-03 4.907469000E-03 5.310808000E-03 5.861353000E-03 6.662462000E-03 7.616435000E-03 8.587202000E-03 9.433401000E-03 9.624482000E-03
1.524993176E+01 3.012929000E-03 2.771347000E-03 2.669819000E-03 2.657191000E-03 2.718320000E-03 2.784723000E-03 2.748895000E-03 2.262753000E-03 7.447460000E-04 1.369241000E-03 1.501760000E-03
