N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.191830000E-04 1.093210000E-04 1.010710000E-04 8.996800000E-05 8.160000000E-05 6.310600000E-05 1.750700000E-05 7.036500000E-05 7.437900000E-05 9.018400000E-05 1.233590000E-04
1.600000000E+01 3.843520000E-04 3.714460000E-04 3.619970000E-04 3.615260000E-04 3.841540000E-04 4.219980000E-04 4.692090000E-04 5.391010000E-04 6.238820000E-04 7.152700000E-04 8.185410000E-04
1.700000000E+01 1.141115000E-03 1.071771000E-03 1.048078000E-03 1.041051000E-03 1.167494000E-03 1.280954000E-03 1.447727000E-03 1.677301000E-03 2.001708000E-03 2.357852000E-03 2.798378000E-03
1.549996187E+01 2.357630000E-04 2.208230000E-04 2.066700000E-04 2.016270000E-04 2.060660000E-04 2.155130000E-04 2.329210000E-04 2.507540000E-04 2.572270000E-04 2.283060000E-04 1.167620000E-04
1.649996187E+01 6.144360000E-04 5.912910000E-04 5.740570000E-04 5.981730000E-04 6.496500000E-04 7.189590000E-04 8.336780000E-04 9.816470000E-04 1.150126000E-03 1.365014000E-03 1.608674000E-03
1.674996808E+01 8.315210000E-04 7.892190000E-04 7.579190000E-04 7.830670000E-04 8.474330000E-04 9.379430000E-04 1.089696000E-03 1.288081000E-03 1.514029000E-03 1.803048000E-03 2.137547000E-03
1.624993176E+01 4.717530000E-04 4.564600000E-04 4.558420000E-04 4.618540000E-04 5.089890000E-04 5.684070000E-04 6.408390000E-04 7.343890000E-04 8.632030000E-04 1.003985000E-03 1.173448000E-03
1.574996808E+01 3.125880000E-04 2.908270000E-04 2.880290000E-04 2.878340000E-04 2.947990000E-04 3.069330000E-04 3.401030000E-04 3.825810000E-04 4.288910000E-04 4.749280000E-04 4.973550000E-04
1.524993176E+01 1.682050000E-04 1.524020000E-04 1.439480000E-04 1.399870000E-04 1.399680000E-04 1.406900000E-04 1.378130000E-04 1.153630000E-04 4.516700000E-05 7.810200000E-05 8.288900000E-05
