T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.540932000E-03 2.127070000E-03 2.820916000E-03 3.518159000E-03 4.025967000E-03 4.550744000E-03 5.303714000E-03 6.361423000E-03 7.920046000E-03
295 1.405593000E-03 1.951021000E-03 2.683950000E-03 3.325916000E-03 4.034690000E-03 4.718518000E-03 5.669179000E-03 7.002667000E-03 8.936042000E-03
300 1.305438000E-03 1.873055000E-03 2.561009000E-03 3.338525000E-03 4.183497000E-03 5.077196000E-03 6.184231000E-03 7.882485000E-03 1.050097600E-02
305 1.218110000E-03 1.856301000E-03 2.596188000E-03 3.473977000E-03 4.412812000E-03 5.561890000E-03 7.123719000E-03 9.305945000E-03 1.241784200E-02
310 1.114105000E-03 1.890473000E-03 2.723811000E-03 3.736412000E-03 4.912071000E-03 6.387830000E-03 8.385239000E-03 1.116620000E-02 1.506760200E-02
315 8.548150000E-04 1.927896000E-03 2.917483000E-03 4.099123000E-03 5.602996000E-03 7.474342000E-03 9.878907000E-03 1.331443400E-02 1.826922300E-02
320 1.950350000E-04 1.895535000E-03 3.202314000E-03 4.642279000E-03 6.421292000E-03 8.737254000E-03 1.183472800E-02 1.603091700E-02 2.278776200E-02
325 9.168110000E-04 1.552277000E-03 3.468198000E-03 5.293960000E-03 7.492093000E-03 1.033790500E-02 1.411579000E-02 1.912974200E-02 2.782510500E-02
330 9.948510000E-04 4.957990000E-04 3.526714000E-03 5.960769000E-03 8.718783000E-03 1.218657500E-02 1.652994000E-02 2.319859900E-02 3.194370700E-02
335 1.237450000E-03 9.782920000E-04 3.005230000E-03 6.548479000E-03 9.967735000E-03 1.409475100E-02 1.933271700E-02 2.587362200E-02 3.413772700E-02
340 1.720575000E-03 1.071361000E-03 1.237952000E-03 6.685744000E-03 1.125450600E-02 1.622146000E-02 2.226595900E-02 2.958159000E-02 3.844653400E-02
