T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 2.465160000E-04 3.448630000E-04 4.767080000E-04 6.165310000E-04 7.326460000E-04 8.609820000E-04 1.061673000E-03 1.355965000E-03 1.783544000E-03
295 2.265570000E-04 3.137980000E-04 4.503580000E-04 5.817590000E-04 7.166800000E-04 8.567570000E-04 1.063043000E-03 1.351176000E-03 1.763631000E-03
300 2.037180000E-04 2.981560000E-04 4.254110000E-04 5.864200000E-04 7.169860000E-04 8.827690000E-04 1.080547000E-03 1.378182000E-03 1.840079000E-03
305 1.883190000E-04 2.918770000E-04 4.169220000E-04 5.949710000E-04 7.314930000E-04 9.238650000E-04 1.178293000E-03 1.512327000E-03 1.965716000E-03
310 1.708040000E-04 2.935780000E-04 4.301870000E-04 6.193740000E-04 7.926640000E-04 1.026529000E-03 1.331341000E-03 1.725986000E-03 2.247227000E-03
315 1.304480000E-04 2.960930000E-04 4.535530000E-04 6.443420000E-04 8.849640000E-04 1.203998000E-03 1.521579000E-03 1.993095000E-03 2.645339000E-03
320 3.048900000E-05 2.893000000E-04 4.925620000E-04 7.200490000E-04 9.965230000E-04 1.388714000E-03 1.800751000E-03 2.379413000E-03 3.177195000E-03
325 1.462910000E-04 2.374730000E-04 5.303790000E-04 8.140210000E-04 1.153238000E-03 1.584913000E-03 2.144763000E-03 2.855207000E-03 3.757642000E-03
330 1.569180000E-04 7.969800000E-05 5.397610000E-04 9.131540000E-04 1.338723000E-03 1.870013000E-03 2.524888000E-03 3.374735000E-03 4.518852000E-03
335 1.930880000E-04 1.611560000E-04 4.661610000E-04 1.006165000E-03 1.533509000E-03 2.174555000E-03 2.992758000E-03 4.011356000E-03 5.308571000E-03
340 2.668480000E-04 1.739000000E-04 2.072360000E-04 1.038569000E-03 1.745475000E-03 2.530959000E-03 3.508962000E-03 4.721129000E-03 6.245208000E-03
