N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.116672000E-03 2.856432000E-03 2.671646000E-03 2.516335000E-03 2.325668000E-03 1.812397000E-03 4.635880000E-04 1.823727000E-03 1.981235000E-03 2.465682000E-03 3.424501000E-03
1.600000000E+01 7.561172000E-03 7.678625000E-03 8.090648000E-03 8.701608000E-03 9.822209000E-03 1.132177000E-02 1.308104700E-02 1.529942800E-02 1.779133100E-02 2.028236400E-02 2.277058800E-02
1.700000000E+01 1.495777300E-02 1.745527900E-02 2.095513900E-02 2.508792000E-02 3.039666600E-02 3.651485800E-02 4.280359800E-02 5.121549700E-02 5.863076800E-02 6.295390100E-02 6.908184900E-02
1.549996187E+01 5.451666000E-03 5.207645000E-03 5.059372000E-03 5.190896000E-03 5.513475000E-03 5.976540000E-03 6.614926000E-03 7.207356000E-03 7.363770000E-03 6.311625000E-03 2.692931000E-03
1.649996187E+01 9.882840000E-03 1.082010200E-02 1.210882600E-02 1.416867900E-02 1.683761500E-02 1.994408300E-02 2.384496000E-02 2.826504200E-02 3.280994000E-02 3.790178400E-02 4.303142600E-02
1.674996808E+01 1.190105800E-02 1.348822700E-02 1.558511000E-02 1.864155700E-02 2.247675800E-02 2.678507500E-02 3.199141500E-02 3.770810300E-02 4.327613700E-02 4.935644600E-02 5.531574000E-02
1.624993176E+01 8.501300000E-03 8.979225000E-03 9.848772000E-03 1.101165300E-02 1.280443500E-02 1.509686200E-02 1.772773500E-02 2.094667400E-02 2.457685000E-02 2.823420800E-02 3.218172100E-02
1.574996808E+01 6.671805000E-03 6.394934000E-03 6.500890000E-03 6.861755000E-03 7.483635000E-03 8.319749000E-03 9.497555000E-03 1.088665000E-02 1.228984500E-02 1.349621900E-02 1.375666000E-02
1.524993176E+01 4.215580000E-03 3.892980000E-03 3.768378000E-03 3.772292000E-03 3.882434000E-03 4.001321000E-03 3.970932000E-03 3.292399000E-03 1.130003000E-03 1.883147000E-03 2.062498000E-03
