T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 5.919300000E-05 8.582300000E-05 1.229100000E-04 1.684330000E-04 2.185120000E-04 2.857110000E-04 3.958930000E-04 5.604950000E-04 7.895630000E-04
295 5.391200000E-05 7.683400000E-05 1.133780000E-04 1.541370000E-04 2.062300000E-04 2.680020000E-04 3.680750000E-04 5.175100000E-04 7.233690000E-04
300 4.974200000E-05 7.183100000E-05 1.043770000E-04 1.482950000E-04 1.986890000E-04 2.572540000E-04 3.410220000E-04 4.722140000E-04 6.747710000E-04
305 4.415600000E-05 6.906900000E-05 1.009250000E-04 1.444270000E-04 1.891800000E-04 2.491300000E-04 3.357410000E-04 4.582280000E-04 6.290090000E-04
310 4.016400000E-05 6.836200000E-05 1.014320000E-04 1.456430000E-04 1.944530000E-04 2.600770000E-04 3.439720000E-04 4.633640000E-04 6.455570000E-04
315 3.204300000E-05 6.837700000E-05 1.045530000E-04 1.497760000E-04 2.073850000E-04 2.812940000E-04 3.605730000E-04 4.805520000E-04 6.634250000E-04
320 1.220000000E-05 6.749100000E-05 1.120300000E-04 1.632570000E-04 2.249900000E-04 3.019110000E-04 4.008200000E-04 5.297050000E-04 7.012150000E-04
325 -2.738700000E-05 5.899300000E-05 1.206390000E-04 1.818050000E-04 2.544130000E-04 3.441730000E-04 4.582560000E-04 6.026680000E-04 7.912660000E-04
330 3.589200000E-05 3.028800000E-05 1.257900000E-04 2.033800000E-04 2.919430000E-04 3.994280000E-04 5.272670000E-04 6.914640000E-04 9.162980000E-04
335 4.223700000E-05 -3.200700000E-05 1.177980000E-04 2.271110000E-04 3.343690000E-04 4.623280000E-04 6.209200000E-04 8.135450000E-04 1.062888000E-03
340 5.649400000E-05 4.034300000E-05 7.581200000E-05 2.441140000E-04 3.854210000E-04 5.416580000E-04 7.316000000E-04 9.620680000E-04 1.255105000E-03
