Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.015843595E+00 1.155293319E+00 -1.394497240E-01 1.014717833E+00 1.153480922E+00 -1.387630890E-01 1.125762000E-03 1.812397000E-03
1.500000000E+01 1.016672606E+01 1.015833269E+00 1.155401374E+00 -1.395681050E-01 1.015046914E+00 1.154155537E+00 -1.391086230E-01 7.863550000E-04 1.245837000E-03
1.500000000E+01 1.033324570E+01 1.015818473E+00 1.155559211E+00 -1.397407380E-01 1.015273166E+00 1.154704396E+00 -1.394312300E-01 5.453070000E-04 8.548150000E-04
1.500000000E+01 1.049996187E+01 1.015797518E+00 1.155789240E+00 -1.399917220E-01 1.015421235E+00 1.155203283E+00 -1.397820480E-01 3.762830000E-04 5.859570000E-04
1.500000000E+01 1.066670514E+01 1.015768368E+00 1.156123400E+00 -1.403550320E-01 1.015509538E+00 1.155721793E+00 -1.402122550E-01 2.588300000E-04 4.016070000E-04
1.500000000E+01 1.083333839E+01 1.015728929E+00 1.156606505E+00 -1.408775760E-01 1.015551194E+00 1.156331050E+00 -1.407798560E-01 1.777350000E-04 2.754550000E-04
1.500000000E+01 1.100000000E+01 1.015677902E+00 1.157300102E+00 -1.416222000E-01 1.015555899E+00 1.157110833E+00 -1.415549340E-01 1.220030000E-04 1.892690000E-04
1.500000000E+01 1.116672606E+01 1.015616754E+00 1.158285949E+00 -1.426691950E-01 1.015532911E+00 1.158155501E+00 -1.426225900E-01 8.384300000E-05 1.304480000E-04
1.500000000E+01 1.133324570E+01 1.015553673E+00 1.159667114E+00 -1.441134410E-01 1.015495867E+00 1.159576736E+00 -1.440808690E-01 5.780600000E-05 9.037800000E-05
1.500000000E+01 1.149996187E+01 1.015510466E+00 1.161562834E+00 -1.460523680E-01 1.015470353E+00 1.161499728E+00 -1.460293750E-01 4.011300000E-05 6.310600000E-05
1.500000000E+01 1.166670514E+01 1.015532645E+00 1.164091223E+00 -1.485585780E-01 1.015504484E+00 1.164046642E+00 -1.485421580E-01 2.816100000E-05 4.458100000E-05
1.500000000E+01 1.183333839E+01 1.015700377E+00 1.167333711E+00 -1.516333340E-01 1.015680225E+00 1.167301668E+00 -1.516214430E-01 2.015200000E-05 3.204300000E-05
1.500000000E+01 1.200000000E+01 1.016133585E+00 1.171281866E+00 -1.551482810E-01 1.016118731E+00 1.171258305E+00 -1.551395740E-01 1.485400000E-05 2.356100000E-05
1.500000000E+01 1.216672606E+01 1.036360245E+00 1.175786266E+00 -1.394260210E-01 1.036377155E+00 1.175768437E+00 -1.393912820E-01 -1.691000000E-05 1.782900000E-05
1.500000000E+01 1.233324570E+01 1.070326316E+00 1.180551355E+00 -1.102250390E-01 1.070333862E+00 1.180537450E+00 -1.102035880E-01 -7.546000000E-06 1.390500000E-05
1.500000000E+01 1.249996187E+01 1.097244420E+00 1.185218886E+00 -8.797446600E-02 1.097246509E+00 1.185207722E+00 -8.796121300E-02 -2.089000000E-06 1.116400000E-05
1.500000000E+01 1.266670514E+01 1.117347445E+00 1.189511870E+00 -7.216442500E-02 1.117346758E+00 1.189502703E+00 -7.215594500E-02 6.870000000E-07 9.167000000E-06
1.500000000E+01 1.283333839E+01 1.132361222E+00 1.193341680E+00 -6.098045800E-02 1.132359349E+00 1.193334021E+00 -6.097467200E-02 1.873000000E-06 7.659000000E-06
1.500000000E+01 1.300000000E+01 1.143995376E+00 1.196788201E+00 -5.279282500E-02 1.143993108E+00 1.196781711E+00 -5.278860300E-02 2.268000000E-06 6.490000000E-06
1.524993176E+01 1.000000000E+01 1.066599965E+00 1.198149880E+00 -1.315499150E-01 1.066933785E+00 1.194148559E+00 -1.272147740E-01 -3.338200000E-04 4.001321000E-03
1.524993176E+01 1.016672606E+01 1.067435890E+00 1.198186366E+00 -1.307504760E-01 1.067692663E+00 1.195401643E+00 -1.277089800E-01 -2.567730000E-04 2.784723000E-03
1.524993176E+01 1.033324570E+01 1.068650569E+00 1.198239672E+00 -1.295891030E-01 1.068839552E+00 1.196311776E+00 -1.274722240E-01 -1.889830000E-04 1.927896000E-03
1.524993176E+01 1.049996187E+01 1.070407435E+00 1.198317350E+00 -1.279099150E-01 1.070542341E+00 1.196987854E+00 -1.264455130E-01 -1.349060000E-04 1.329496000E-03
1.524993176E+01 1.066670514E+01 1.072931174E+00 1.198430217E+00 -1.254990430E-01 1.073025244E+00 1.197515804E+00 -1.244905600E-01 -9.407000000E-05 9.144130000E-04
1.524993176E+01 1.083333839E+01 1.076520687E+00 1.198593459E+00 -1.220727720E-01 1.076584863E+00 1.197965489E+00 -1.213806260E-01 -6.417600000E-05 6.279700000E-04
1.524993176E+01 1.100000000E+01 1.081552981E+00 1.198827984E+00 -1.172750030E-01 1.081595595E+00 1.198396917E+00 -1.168013220E-01 -4.261400000E-05 4.310670000E-04
1.524993176E+01 1.116672606E+01 1.088462864E+00 1.199161746E+00 -1.106988820E-01 1.088489993E+00 1.198865653E+00 -1.103756600E-01 -2.712900000E-05 2.960930000E-04
1.524993176E+01 1.133324570E+01 1.097673902E+00 1.199630452E+00 -1.019565500E-01 1.097689820E+00 1.199426711E+00 -1.017368910E-01 -1.591800000E-05 2.037410000E-04
1.524993176E+01 1.149996187E+01 1.109452982E+00 1.200276774E+00 -9.082379200E-02 1.109460668E+00 1.200136084E+00 -9.067541600E-02 -7.686000000E-06 1.406900000E-04
1.524993176E+01 1.166670514E+01 1.123687138E+00 1.201146556E+00 -7.745941800E-02 1.123688703E+00 1.201048881E+00 -7.736017800E-02 -1.565000000E-06 9.767500000E-05
1.524993176E+01 1.183333839E+01 1.139663713E+00 1.202281231E+00 -6.261751800E-02 1.139660777E+00 1.202212854E+00 -6.255207700E-02 2.936000000E-06 6.837700000E-05
