Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.048085166E+00 1.018567305E+00 2.951786100E-02 1.042935170E+00 1.016101623E+00 2.683354700E-02 5.149996000E-03 2.465682000E-03
1.500000000E+01 1.016672606E+01 1.047964792E+00 1.018556514E+00 2.940827800E-02 1.044328776E+00 1.016798059E+00 2.753071700E-02 3.636016000E-03 1.758455000E-03
1.500000000E+01 1.033324570E+01 1.047789328E+00 1.018540779E+00 2.924854900E-02 1.045252332E+00 1.017303329E+00 2.794900300E-02 2.536996000E-03 1.237450000E-03
1.500000000E+01 1.049996187E+01 1.047534385E+00 1.018517909E+00 2.901647600E-02 1.045780276E+00 1.017655546E+00 2.812473000E-02 1.754109000E-03 8.623630000E-04
1.500000000E+01 1.066670514E+01 1.047165707E+00 1.018484817E+00 2.868089000E-02 1.045961755E+00 1.017888031E+00 2.807372400E-02 1.203952000E-03 5.967860000E-04
1.500000000E+01 1.083333839E+01 1.046636217E+00 1.018437262E+00 2.819895500E-02 1.045815138E+00 1.018026299E+00 2.778883900E-02 8.210790000E-04 4.109630000E-04
1.500000000E+01 1.100000000E+01 1.045883363E+00 1.018369603E+00 2.751376000E-02 1.045326884E+00 1.018087577E+00 2.723930700E-02 5.564790000E-04 2.820260000E-04
1.500000000E+01 1.116672606E+01 1.044828408E+00 1.018274770E+00 2.655363800E-02 1.044453838E+00 1.018081682E+00 2.637215600E-02 3.745700000E-04 1.930880000E-04
1.500000000E+01 1.133324570E+01 1.043380963E+00 1.018144788E+00 2.523617500E-02 1.043130901E+00 1.018012787E+00 2.511811400E-02 2.500620000E-04 1.320010000E-04
1.500000000E+01 1.149996187E+01 1.041454372E+00 1.017972597E+00 2.348177500E-02 1.041289134E+00 1.017882413E+00 2.340672100E-02 1.652380000E-04 9.018400000E-05
1.500000000E+01 1.166670514E+01 1.038999173E+00 1.017756293E+00 2.124288000E-02 1.038891359E+00 1.017694648E+00 2.119671100E-02 1.078140000E-04 6.164500000E-05
1.500000000E+01 1.183333839E+01 1.036058933E+00 1.017507222E+00 1.855171100E-02 1.035989598E+00 1.017464985E+00 1.852461300E-02 6.933500000E-05 4.223700000E-05
1.500000000E+01 1.200000000E+01 1.032838673E+00 1.017263223E+00 1.557545000E-02 1.032794680E+00 1.017234116E+00 1.556056400E-02 4.399300000E-05 2.910700000E-05
1.500000000E+01 1.216672606E+01 1.029746296E+00 1.017104241E+00 1.264205500E-02 1.029718531E+00 1.017083947E+00 1.263458400E-02 2.776500000E-05 2.029400000E-05
1.500000000E+01 1.233324570E+01 1.027338693E+00 1.017163509E+00 1.017518400E-02 1.027320900E+00 1.017149059E+00 1.017184100E-02 1.779300000E-05 1.445000000E-05
1.500000000E+01 1.249996187E+01 1.026131840E+00 1.017620640E+00 8.511200000E-03 1.026119880E+00 1.017610001E+00 8.509879000E-03 1.196000000E-05 1.063900000E-05
1.500000000E+01 1.266670514E+01 1.026364964E+00 1.018667491E+00 7.697473000E-03 1.026356287E+00 1.018659287E+00 7.697000000E-03 8.677000000E-06 8.204000000E-06
1.500000000E+01 1.283333839E+01 1.027935898E+00 1.020458373E+00 7.477525000E-03 1.027929081E+00 1.020451699E+00 7.477382000E-03 6.817000000E-06 6.674000000E-06
1.500000000E+01 1.300000000E+01 1.030585895E+00 1.023077184E+00 7.508711000E-03 1.030580206E+00 1.023071474E+00 7.508732000E-03 5.689000000E-06 5.710000000E-06
1.524993176E+01 1.000000000E+01 1.020170953E+00 1.010561319E+00 9.609634000E-03 1.017612000E+00 1.008678172E+00 8.933828000E-03 2.558953000E-03 1.883147000E-03
1.524993176E+01 1.016672606E+01 1.020123276E+00 1.010564445E+00 9.558831000E-03 1.018304257E+00 1.009195204E+00 9.109053000E-03 1.819019000E-03 1.369241000E-03
1.524993176E+01 1.033324570E+01 1.020054041E+00 1.010569066E+00 9.484975000E-03 1.018778260E+00 1.009590774E+00 9.187486000E-03 1.275781000E-03 9.782920000E-04
1.524993176E+01 1.049996187E+01 1.019954001E+00 1.010575917E+00 9.378084000E-03 1.019068327E+00 1.009885842E+00 9.182485000E-03 8.856740000E-04 6.900750000E-04
1.524993176E+01 1.066670514E+01 1.019810508E+00 1.010586120E+00 9.224388000E-03 1.019200516E+00 1.010103641E+00 9.096875000E-03 6.099920000E-04 4.824790000E-04
1.524993176E+01 1.083333839E+01 1.019606883E+00 1.010601404E+00 9.005479000E-03 1.019189474E+00 1.010265956E+00 8.923518000E-03 4.174090000E-04 3.354480000E-04
1.524993176E+01 1.100000000E+01 1.019322440E+00 1.010624482E+00 8.697958000E-03 1.019038433E+00 1.010391928E+00 8.646505000E-03 2.840070000E-04 2.325540000E-04
1.524993176E+01 1.116672606E+01 1.018934154E+00 1.010659682E+00 8.274472000E-03 1.018741952E+00 1.010498526E+00 8.243426000E-03 1.922020000E-04 1.611560000E-04
1.524993176E+01 1.133324570E+01 1.018421731E+00 1.010714019E+00 7.707712000E-03 1.018292340E+00 1.010602106E+00 7.690234000E-03 1.293910000E-04 1.119130000E-04
1.524993176E+01 1.149996187E+01 1.017778353E+00 1.010798993E+00 6.979360000E-03 1.017691659E+00 1.010720891E+00 6.970768000E-03 8.669400000E-05 7.810200000E-05
1.524993176E+01 1.166670514E+01 1.017028555E+00 1.018025926E+00 -9.973710000E-04 1.016970627E+00 1.018084145E+00 -1.113518000E-03 5.792800000E-05 -5.821900000E-05
1.524993176E+01 1.183333839E+01 1.016250276E+00 1.032915779E+00 -1.666550300E-02 1.016211474E+00 1.032947786E+00 -1.673631200E-02 3.880200000E-05 -3.200700000E-05
1.524993176E+01 1.200000000E+01 1.015588963E+00 1.050994035E+00 -3.540507200E-02 1.015562633E+00 1.051007089E+00 -3.544445600E-02 2.633000000E-05 -1.305400000E-05
