N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.014105224E+00 1.014808851E+00 1.015332701E+00 1.015712401E+00 1.015982069E+00 1.016170570E+00 1.016300683E+00 1.016389851E+00 1.016451732E+00 1.016498367E+00 1.016543230E+00 1.016605837E+00 1.016718724E+00 1.016937178E+00 1.017349757E+00 1.018084227E+00 1.031720276E+00 1.056616888E+00 1.075901447E+00
1.600000000E+01 1.215806066E+00 1.221242129E+00 1.225186681E+00 1.228038197E+00 1.230116636E+00 1.231673903E+00 1.232908758E+00 1.233982060E+00 1.235029571E+00 1.236171025E+00 1.237513310E+00 1.239146377E+00 1.241131939E+00 1.243489136E+00 1.246186452E+00 1.249149480E+00 1.252285822E+00 1.255516366E+00 1.258797301E+00
1.700000000E+01 1.182987262E+00 1.198859754E+00 1.211799651E+00 1.222286721E+00 1.230969393E+00 1.238496096E+00 1.245403917E+00 1.252051660E+00 1.258594796E+00 1.265011315E+00 1.271177333E+00 1.276961205E+00 1.282291391E+00 1.287174808E+00 1.291677144E+00 1.295892451E+00 1.299920450E+00 1.303864611E+00 1.307872528E+00
1.549996187E+01 1.191869801E+00 1.194342274E+00 1.196128556E+00 1.197442649E+00 1.198451840E+00 1.199289809E+00 1.200068763E+00 1.200889620E+00 1.201849443E+00 1.203043964E+00 1.204563102E+00 1.206476445E+00 1.208809954E+00 1.211523276E+00 1.214507314E+00 1.217617374E+00 1.220729326E+00 1.223777576E+00 1.226751201E+00
1.649996187E+01 1.202430046E+00 1.211998302E+00 1.219207271E+00 1.224615345E+00 1.228741594E+00 1.232034526E+00 1.234869652E+00 1.237555094E+00 1.240333681E+00 1.243374962E+00 1.246760429E+00 1.250474272E+00 1.254416833E+00 1.258446544E+00 1.262434672E+00 1.266305494E+00 1.270046411E+00 1.273693151E+00 1.277306583E+00
1.674996808E+01 1.192098520E+00 1.204433895E+00 1.214049603E+00 1.221516903E+00 1.227446147E+00 1.232403107E+00 1.236867891E+00 1.241212305E+00 1.245679091E+00 1.250367361E+00 1.255238941E+00 1.260160625E+00 1.264974242E+00 1.269562487E+00 1.273881284E+00 1.277953820E+00 1.281844892E+00 1.285635093E+00 1.289404763E+00
1.624993176E+01 1.212009800E+00 1.219348007E+00 1.224750268E+00 1.228709075E+00 1.231642218E+00 1.233890936E+00 1.235731896E+00 1.237392323E+00 1.239062519E+00 1.240901121E+00 1.243030805E+00 1.245525159E+00 1.248393867E+00 1.251579693E+00 1.254977650E+00 1.258473359E+00 1.261981408E+00 1.265465633E+00 1.268936584E+00
1.574996808E+01 1.211314905E+00 1.215174411E+00 1.217950816E+00 1.219946700E+00 1.221398067E+00 1.222487474E+00 1.223357746E+00 1.224124441E+00 1.224886112E+00 1.225731599E+00 1.226743278E+00 1.227995140E+00 1.229545724E+00 1.231428094E+00 1.233641656E+00 1.236151246E+00 1.238895701E+00 1.241804190E+00 1.244815646E+00
1.524993176E+01 1.108330954E+00 1.109089974E+00 1.109739831E+00 1.110239555E+00 1.111050158E+00 1.112038509E+00 1.113341551E+00 1.115137249E+00 1.117621734E+00 1.121064148E+00 1.125718290E+00 1.131809884E+00 1.139422872E+00 1.148362992E+00 1.158061836E+00 1.167649323E+00 1.176244670E+00 1.183331860E+00 1.188902813E+00
