N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.013173228E+00 1.090554453E+00 1.184708631E+00 1.206427834E+00 1.210816825E+00 1.206333981E+00 1.195772490E+00 1.184608270E+00 1.173539578E+00
1.016672606E+01 1.013738990E+00 1.091241699E+00 1.187065192E+00 1.210188116E+00 1.216177449E+00 1.213651763E+00 1.205421239E+00 1.197155826E+00 1.189455049E+00
1.033324570E+01 1.014153937E+00 1.091931508E+00 1.188792645E+00 1.212898663E+00 1.220076475E+00 1.219070066E+00 1.212771282E+00 1.206212088E+00 1.203149492E+00
1.049996187E+01 1.014450176E+00 1.092735441E+00 1.190104835E+00 1.214864627E+00 1.222917433E+00 1.223088259E+00 1.218387841E+00 1.214512655E+00 1.215203482E+00
1.066670514E+01 1.014656496E+00 1.093773144E+00 1.191172725E+00 1.216325645E+00 1.225027366E+00 1.226136531E+00 1.222807412E+00 1.221312401E+00 1.225077677E+00
1.083333839E+01 1.014796206E+00 1.095187670E+00 1.192138393E+00 1.217469457E+00 1.226667084E+00 1.228571942E+00 1.226500407E+00 1.227054224E+00 1.234298585E+00
1.100000000E+01 1.014887100E+00 1.097159388E+00 1.193127303E+00 1.218446532E+00 1.228046612E+00 1.230688814E+00 1.229861091E+00 1.232484976E+00 1.242311543E+00
1.116672606E+01 1.014942565E+00 1.099916017E+00 1.194257708E+00 1.219382515E+00 1.229340077E+00 1.232731016E+00 1.233203407E+00 1.237784719E+00 1.250012018E+00
1.133324570E+01 1.014973433E+00 1.103732891E+00 1.195644416E+00 1.220387592E+00 1.230696975E+00 1.234898734E+00 1.236750848E+00 1.243220210E+00 1.257443529E+00
1.149996187E+01 1.014990733E+00 1.108911516E+00 1.197394180E+00 1.221560796E+00 1.232246805E+00 1.237344650E+00 1.240619843E+00 1.248786426E+00 1.264511061E+00
1.166670514E+01 1.015009941E+00 1.115718745E+00 1.199589409E+00 1.222988211E+00 1.234095176E+00 1.240160350E+00 1.244809007E+00 1.254354914E+00 1.271084835E+00
1.183333839E+01 1.015057513E+00 1.124271521E+00 1.202260765E+00 1.224734642E+00 1.236311515E+00 1.243359935E+00 1.249213231E+00 1.259752841E+00 1.277084812E+00
1.200000000E+01 1.015180203E+00 1.134379151E+00 1.205359422E+00 1.226831981E+00 1.238913135E+00 1.246876710E+00 1.253671164E+00 1.264842451E+00 1.282511857E+00
1.216672606E+01 1.015455439E+00 1.145420699E+00 1.208751507E+00 1.229270059E+00 1.241856675E+00 1.250585557E+00 1.258029808E+00 1.269564516E+00 1.287432713E+00
1.233324570E+01 1.015997792E+00 1.156405089E+00 1.212255246E+00 1.231996909E+00 1.245048221E+00 1.254348173E+00 1.262194352E+00 1.273936701E+00 1.291948145E+00
1.249996187E+01 1.016953164E+00 1.166290350E+00 1.215708785E+00 1.234931185E+00 1.248373690E+00 1.258059576E+00 1.266142881E+00 1.278026196E+00 1.296167527E+00
1.266670514E+01 1.032434769E+00 1.174428229E+00 1.219026166E+00 1.237983559E+00 1.251736532E+00 1.261673034E+00 1.269910819E+00 1.281920602E+00 1.300202223E+00
1.283333839E+01 1.054106198E+00 1.180763679E+00 1.222177462E+00 1.241080497E+00 1.255083791E+00 1.265197577E+00 1.273564385E+00 1.285709395E+00 1.304248750E+00
1.300000000E+01 1.069730936E+00 1.185653428E+00 1.225182657E+00 1.244181677E+00 1.258410695E+00 1.268678564E+00 1.277178662E+00 1.289503071E+00 1.308172935E+00
