fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.013777753E-16 1.000000000E+20 1.238221470E+00 1.016190022E-16 8.553632200E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.117261299E-16 1.000000000E+20 1.248225438E+00 1.007330513E-16 1.445299177E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.513829539E-16 1.000000000E+20 1.240963651E+00 1.486354149E-16 9.910130691E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.622336186E-16 1.000000000E+20 1.248365275E+00 1.478425980E-16 1.456855368E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.229931445E-16 1.000000000E+20 1.243369694E+00 2.176687716E-16 1.118671500E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.344636028E-16 1.000000000E+20 1.248633947E+00 2.169830072E-16 1.476207777E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.242064604E-16 1.000000000E+20 1.245153598E+00 3.190279677E-16 1.231759089E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.365833406E-16 1.000000000E+20 1.248968500E+00 3.184367522E-16 1.502139225E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.651475684E-16 1.000000000E+20 1.246706302E+00 4.677605913E-16 1.335572457E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.787590919E-16 1.000000000E+20 1.249459885E+00 4.672720475E-16 1.537962262E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.573439122E-16 1.000000000E+20 1.248259579E+00 6.860973791E-16 1.444305032E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.726092557E-16 1.000000000E+20 1.250253248E+00 6.857222464E-16 1.595983190E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.012371433E-15 1.000000000E+20 1.249781275E+00 1.006489439E-15 1.560023922E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.298176919E-16 1.000000000E+20 1.251265141E+00 1.006235003E-15 1.674602708E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.339914586E-15 1.000000000E+20 1.251591443E+00 1.476852703E-15 1.700400850E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.260013570E-15 1.000000000E+20 1.252683249E+00 1.476776547E-15 1.788206688E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.745136298E-15 1.000000000E+20 1.253689738E+00 2.167439321E-15 1.872412330E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.668357836E-15 1.000000000E+20 1.254508517E+00 2.167599919E-15 1.941141902E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.228148371E-15 1.000000000E+20 1.256326541E+00 3.182465935E-15 2.093420489E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.154821795E-15 1.000000000E+20 1.256951295E+00 3.182932973E-15 2.148529889E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.785693613E-15 1.000000000E+20 1.259378260E+00 4.674956784E-15 2.366649909E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.715951258E-15 1.000000000E+20 1.259871538E+00 4.675857508E-15 2.412108459E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.416637129E-15 1.000000000E+20 1.262945262E+00 6.872416542E-15 2.701952437E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.350377853E-15 1.000000000E+20 1.263345593E+00 6.873912541E-15 2.740341816E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.127247995E-15 1.000000000E+20 1.267034832E+00 1.011111548E-14 3.100090390E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.064187016E-15 1.000000000E+20 1.267366308E+00 1.011340210E-14 3.132997467E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.932275158E-15 1.000000000E+20 1.271587287E+00 1.488945179E-14 3.558212457E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.872029056E-15 1.000000000E+20 1.271866371E+00 1.489280108E-14 3.586697080E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.852321858E-15 1.000000000E+20 1.276561519E+00 2.194678460E-14 4.071350209E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.794496024E-15 1.000000000E+20 1.276798580E+00 2.195153546E-14 4.096078389E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.910174041E-15 1.000000000E+20 1.281882946E+00 3.237570374E-14 4.632393432E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.854418847E-15 1.000000000E+20 1.282084913E+00 3.238228874E-14 4.653835471E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.125023977E-15 1.000000000E+20 1.287525510E+00 4.779998946E-14 5.237043954E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.071070241E-15 1.000000000E+20 1.287697503E+00 4.780894243E-14 5.255562523E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.511400591E-15 1.000000000E+20 1.293457579E+00 7.062819473E-14 5.880818229E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.459056916E-15 1.000000000E+20 1.293603639E+00 7.064017404E-14 5.896724664E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.107927188E-14 1.000000000E+20 1.299631719E+00 1.044275978E-13 6.556477979E-03 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.102840585E-14 1.000000000E+20 1.299755216E+00 1.044434069E-13 6.570051222E-03 
