fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L145 54048691.541 340.14 34.087 2.471898288E-01 1.578113366E-04 2.322043562E-05 1.841727988E-01 1.260604040E-04 5.952529657E-01 0.000000000E+00 
L146 54074059.2838 340.07 34.094 2.474264829E-01 1.584938645E-04 2.348860808E-05 1.830139378E-01 1.283587532E-04 5.989611375E-01 0.000000000E+00 
L147 54095289.223 340.05 34.096 2.483819264E-01 1.596420159E-04 2.369109931E-05 1.853551801E-01 1.278125154E-04 5.974726349E-01 0.000000000E+00 
L148 54116289.018 340.01 34.1 2.488137287E-01 1.604135037E-04 2.388278745E-05 1.870463976E-01 1.276913018E-04 5.983699145E-01 0.000000000E+00 
L149 54137289.021 340 34.101 2.503606005E-01 1.615151624E-04 2.413097581E-05 1.862100890E-01 1.295995041E-04 5.967543609E-01 0.000000000E+00 
L150 54158388.22 339.97 34.104 2.498994735E-01 1.624428463E-04 2.433897169E-05 1.861627887E-01 1.307414694E-04 5.995650295E-01 0.000000000E+00 
L151 54179388.956 339.97 34.104 2.500070806E-01 1.629191095E-04 2.442641837E-05 1.861215146E-01 1.312518990E-04 5.997019416E-01 2.830308655E-17 
L152 54200288.13 339.96 34.105 2.505185852E-01 1.634146942E-04 2.453256425E-05 1.890051422E-01 1.298039397E-04 5.992553073E-01 0.000000000E+00 
L153 54221287.843 339.96 34.105 2.514457117E-01 1.643674584E-04 2.488113407E-05 1.884277225E-01 1.320381512E-04 6.020188616E-01 0.000000000E+00 
L154 54242287.643 339.97 34.104 2.518165762E-01 1.652249608E-04 2.501303236E-05 1.879321591E-01 1.330979564E-04 6.011825590E-01 0.000000000E+00 
L155 54263057.2525 339.96 34.105 2.521263647E-01 1.663709297E-04 2.526558110E-05 1.875517735E-01 1.347017354E-04 6.023287399E-01 0.000000000E+00 
L156 54284287.154 339.96 34.105 2.523327509E-01 1.671964229E-04 2.526847117E-05 1.879068309E-01 1.344849474E-04 5.989331653E-01 0.000000000E+00 
L157 54305056.619 339.97 34.104 2.524957316E-01 1.677553636E-04 2.549545364E-05 1.892379135E-01 1.347256459E-04 6.019110111E-01 0.000000000E+00 
L158 54326056.4481 339.99 34.102 2.535187335E-01 1.682380790E-04 2.564890188E-05 1.892825179E-01 1.355059830E-04 6.013598359E-01 0.000000000E+00 
L159 54347056.4456 339.99 34.102 2.530139789E-01 1.689047333E-04 2.575614534E-05 1.896281038E-01 1.358235816E-04 6.026907561E-01 0.000000000E+00 
