d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.227006797E+00 1.205151623E+00 2.185517400E-02 1.222096082E+00 1.198534586E+00 2.356149600E-02 4.910715000E-03 6.617037000E-03
150 295 1.227227815E+00 1.062935773E+00 1.642920420E-01 1.222742666E+00 1.052809981E+00 1.699326850E-01 4.485149000E-03 1.012579200E-02
150 300 1.226492960E+00 1.208005312E+00 1.848764800E-02 1.222242122E+00 1.202091463E+00 2.015065900E-02 4.250838000E-03 5.913849000E-03
150 305 1.223286452E+00 1.074659791E+00 1.486266610E-01 1.219129155E+00 1.063594338E+00 1.555348170E-01 4.157297000E-03 1.106545300E-02
150 310 1.214512193E+00 1.212207843E+00 2.304350000E-03 1.210430423E+00 1.206068863E+00 4.361560000E-03 4.081770000E-03 6.138980000E-03
150 315 1.194989491E+00 1.076873842E+00 1.181156490E-01 1.191213099E+00 1.066654412E+00 1.245586870E-01 3.776392000E-03 1.021943000E-02
150 320 1.156356771E+00 1.213740917E+00 -5.738414600E-02 1.153587847E+00 1.206655357E+00 -5.306751000E-02 2.768924000E-03 7.085560000E-03
150 325 1.087880195E+00 1.040160217E+00 4.771997800E-02 1.087468420E+00 1.036197641E+00 5.127077900E-02 4.117750000E-04 3.962576000E-03
150 330 1.011757071E+00 1.199795577E+00 -1.880385060E-01 1.009484273E+00 1.191869801E+00 -1.823855280E-01 2.272798000E-03 7.925776000E-03
150 335 1.012133729E+00 1.004307260E+00 7.826469000E-03 1.009756078E+00 1.003321750E+00 6.434328000E-03 2.377651000E-03 9.855100000E-04
150 340 1.013747418E+00 1.117178121E+00 -1.034307030E-01 1.010960546E+00 1.113269376E+00 -1.023088300E-01 2.786872000E-03 3.908745000E-03
180 290 1.222787900E+00 1.201752077E+00 2.103582300E-02 1.218703169E+00 1.196300411E+00 2.240275800E-02 4.084731000E-03 5.451666000E-03
180 295 1.223084469E+00 1.056772093E+00 1.663123760E-01 1.219269524E+00 1.048189502E+00 1.710800220E-01 3.814945000E-03 8.582591000E-03
180 300 1.222086157E+00 1.205147451E+00 1.693870600E-02 1.218372118E+00 1.200088079E+00 1.828403900E-02 3.714039000E-03 5.059372000E-03
180 305 1.217839971E+00 1.067616974E+00 1.502229970E-01 1.214120836E+00 1.058150774E+00 1.559700620E-01 3.719135000E-03 9.466200000E-03
180 310 1.207144500E+00 1.209160828E+00 -2.016328000E-03 1.203443625E+00 1.203647353E+00 -2.037280000E-04 3.700875000E-03 5.513475000E-03
180 315 1.184056382E+00 1.068059009E+00 1.159973730E-01 1.180660932E+00 1.059518056E+00 1.211428760E-01 3.395450000E-03 8.540953000E-03
180 320 1.139450793E+00 1.209687648E+00 -7.023685500E-02 1.137139529E+00 1.203072722E+00 -6.593319300E-02 2.311264000E-03 6.614926000E-03
180 325 1.062565788E+00 1.025999223E+00 3.656656500E-02 1.062729197E+00 1.023926849E+00 3.880234800E-02 -1.634090000E-04 2.072374000E-03
180 330 1.010491816E+00 1.192072401E+00 -1.815805850E-01 1.008717605E+00 1.184708631E+00 -1.759910260E-01 1.774211000E-03 7.363770000E-03
180 335 1.011100587E+00 1.003951943E+00 7.148644000E-03 1.009190802E+00 1.003164318E+00 6.026484000E-03 1.909785000E-03 7.876250000E-04
180 340 1.012883316E+00 1.097380910E+00 -8.449759400E-02 1.010580449E+00 1.094687979E+00 -8.410753000E-02 2.302867000E-03 2.692931000E-03
210 290 1.220576982E+00 1.198668818E+00 2.190816400E-02 1.217048961E+00 1.194007095E+00 2.304186600E-02 3.528021000E-03 4.661723000E-03
210 295 1.220911640E+00 1.052754619E+00 1.681570210E-01 1.217542475E+00 1.045238265E+00 1.723042100E-01 3.369165000E-03 7.516354000E-03
210 300 1.219685078E+00 1.202617853E+00 1.706722500E-02 1.216324675E+00 1.198132352E+00 1.819232300E-02 3.360403000E-03 4.485501000E-03
210 305 1.214569725E+00 1.062829275E+00 1.517404500E-01 1.211136954E+00 1.054501776E+00 1.566351780E-01 3.432771000E-03 8.327499000E-03
210 310 1.202021215E+00 1.206582691E+00 -4.561476000E-03 1.198575429E+00 1.201484843E+00 -2.909414000E-03 3.445786000E-03 5.097848000E-03
210 315 1.175436783E+00 1.061690354E+00 1.137464290E-01 1.172319954E+00 1.054367747E+00 1.179522070E-01 3.116829000E-03 7.322607000E-03
210 320 1.125426053E+00 1.206181199E+00 -8.075514600E-02 1.123482592E+00 1.199904046E+00 -7.642145400E-02 1.943461000E-03 6.277153000E-03
210 325 1.041310015E+00 1.015167127E+00 2.614288800E-02 1.041937429E+00 1.014450835E+00 2.748659400E-02 -6.274140000E-04 7.162920000E-04
210 330 1.009604306E+00 1.185150195E+00 -1.755458890E-01 1.008156884E+00 1.178249536E+00 -1.700926520E-01 1.447422000E-03 6.900659000E-03
210 335 1.010364126E+00 1.003701790E+00 6.662336000E-03 1.008767728E+00 1.003046139E+00 5.721589000E-03 1.596398000E-03 6.556510000E-04
210 340 1.012263422E+00 1.079727229E+00 -6.746380700E-02 1.010294628E+00 1.078068598E+00 -6.777397000E-02 1.968794000E-03 1.658631000E-03
240 290 1.218423512E+00 1.196411690E+00 2.201182200E-02 1.215288374E+00 1.192318451E+00 2.296992300E-02 3.135138000E-03 4.093239000E-03
240 295 1.218514074E+00 1.198501856E+00 2.001221800E-02 1.215455744E+00 1.194477650E+00 2.097809400E-02 3.058330000E-03 4.024206000E-03
240 300 1.216722058E+00 1.200190161E+00 1.653189700E-02 1.213609287E+00 1.196109777E+00 1.749951000E-02 3.112771000E-03 4.080384000E-03
240 305 1.210705113E+00 1.202400637E+00 8.304476000E-03 1.207477911E+00 1.198068423E+00 9.409488000E-03 3.227202000E-03 4.332214000E-03
240 310 1.196492232E+00 1.203982388E+00 -7.490156000E-03 1.193242702E+00 1.199179825E+00 -5.937123000E-03 3.249530000E-03 4.802563000E-03
240 315 1.166931415E+00 1.202770148E+00 -3.583873300E-02 1.164051299E+00 1.197533880E+00 -3.348258100E-02 2.880116000E-03 5.236268000E-03
240 320 1.111901581E+00 1.202588313E+00 -9.068673200E-02 1.110285774E+00 1.196570875E+00 -8.628510100E-02 1.615807000E-03 6.017438000E-03
240 325 1.021627246E+00 1.181345982E+00 -1.597187360E-01 1.022663506E+00 1.175574081E+00 -1.529105750E-01 -1.036260000E-03 5.771901000E-03
240 330 1.008924738E+00 1.178376385E+00 -1.694516470E-01 1.007707198E+00 1.171877958E+00 -1.641707600E-01 1.217540000E-03 6.498427000E-03
240 335 1.009798118E+00 1.063286842E+00 -5.348872400E-02 1.008428015E+00 1.062431416E+00 -5.400340100E-02 1.370103000E-03 8.554260000E-04
240 340 1.011782684E+00 1.063428247E+00 -5.164556300E-02 1.010058858E+00 1.062677931E+00 -5.261907300E-02 1.723826000E-03 7.503160000E-04
