N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.213116006E+00 1.215475857E+00 1.218145125E+00 1.220264405E+00 1.222899824E+00 1.225225500E+00 1.226698737E+00 1.228049529E+00 1.228608156E+00 1.227180274E+00 1.224334380E+00
1.016672606E+01 1.213192610E+00 1.215543593E+00 1.218207035E+00 1.220324729E+00 1.222959301E+00 1.225285995E+00 1.226764107E+00 1.228119295E+00 1.228684285E+00 1.227268548E+00 1.224438589E+00
1.033324570E+01 1.213304271E+00 1.215642353E+00 1.218297315E+00 1.220412697E+00 1.223046038E+00 1.225374207E+00 1.226859444E+00 1.228221051E+00 1.228795258E+00 1.227397215E+00 1.224590422E+00
1.049996187E+01 1.213466719E+00 1.215786058E+00 1.218428661E+00 1.220540618E+00 1.223172150E+00 1.225502466E+00 1.226997994E+00 1.228368955E+00 1.228956624E+00 1.227584177E+00 1.224810840E+00
1.066670514E+01 1.213702244E+00 1.215994410E+00 1.218619053E+00 1.220725899E+00 1.223354752E+00 1.225688157E+00 1.227198545E+00 1.228583059E+00 1.229190154E+00 1.227854573E+00 1.225129254E+00
1.083333839E+01 1.214041942E+00 1.216294900E+00 1.218893523E+00 1.220992682E+00 1.223617570E+00 1.225955358E+00 1.227486961E+00 1.228891014E+00 1.229526042E+00 1.228243104E+00 1.225585999E+00
1.100000000E+01 1.214557111E+00 1.216725035E+00 1.219286173E+00 1.221373680E+00 1.223992627E+00 1.226336525E+00 1.227898042E+00 1.229330037E+00 1.230004848E+00 1.228796148E+00 1.226234551E+00
1.116672606E+01 1.215266356E+00 1.217356667E+00 1.219841879E+00 1.221911549E+00 1.224521532E+00 1.226873715E+00 1.228476653E+00 1.229948053E+00 1.230678800E+00 1.229573006E+00 1.227142644E+00
1.133324570E+01 1.216241497E+00 1.218221520E+00 1.220616996E+00 1.222659163E+00 1.225255432E+00 1.227618247E+00 1.229277083E+00 1.230803130E+00 1.231611047E+00 1.230644799E+00 1.228389905E+00
1.149996187E+01 1.217564931E+00 1.219394794E+00 1.221677787E+00 1.223677366E+00 1.226252281E+00 1.228627639E+00 1.230359049E+00 1.231958853E+00 1.232870687E+00 1.232087933E+00 1.230059835E+00
1.166670514E+01 1.219327933E+00 1.220948240E+00 1.223109384E+00 1.225029136E+00 1.227570354E+00 1.229958056E+00 1.231778670E+00 1.233474296E+00 1.234521346E+00 1.233970880E+00 1.232223640E+00
1.183333839E+01 1.221622853E+00 1.222975386E+00 1.224944517E+00 1.226770260E+00 1.229258141E+00 1.231652888E+00 1.233574793E+00 1.235388299E+00 1.236603458E+00 1.236333494E+00 1.234917204E+00
1.200000000E+01 1.224499034E+00 1.225519997E+00 1.227251226E+00 1.228932016E+00 1.231343561E+00 1.233730731E+00 1.235754812E+00 1.237702487E+00 1.239114390E+00 1.239164494E+00 1.238117628E+00
1.216672606E+01 1.227983209E+00 1.228635439E+00 1.230046999E+00 1.231535803E+00 1.233827777E+00 1.236179321E+00 1.238288162E+00 1.240372605E+00 1.241997024E+00 1.242388556E+00 1.241731077E+00
1.233324570E+01 1.232051391E+00 1.232279513E+00 1.233337036E+00 1.234568207E+00 1.236687687E+00 1.238960503E+00 1.241114299E+00 1.243317068E+00 1.245147864E+00 1.245875118E+00 1.245603363E+00
1.249996187E+01 1.236642582E+00 1.236425011E+00 1.237087202E+00 1.237993354E+00 1.239886294E+00 1.242025168E+00 1.244163562E+00 1.246442401E+00 1.248446238E+00 1.249471651E+00 1.249554483E+00
1.266670514E+01 1.241679646E+00 1.240999150E+00 1.241245429E+00 1.241779887E+00 1.243386570E+00 1.245330649E+00 1.247380303E+00 1.249673003E+00 1.251790996E+00 1.253047403E+00 1.253425592E+00
1.283333839E+01 1.247061845E+00 1.245954882E+00 1.245753330E+00 1.245889491E+00 1.247162859E+00 1.248852778E+00 1.250737172E+00 1.252970130E+00 1.255126039E+00 1.256525629E+00 1.257116741E+00
1.300000000E+01 1.252747369E+00 1.251223871E+00 1.250597084E+00 1.250277557E+00 1.251205257E+00 1.252588703E+00 1.254236236E+00 1.256333809E+00 1.258444516E+00 1.259890579E+00 1.260598837E+00
