N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.213247028E+00 1.216286873E+00 1.219370794E+00 1.221940314E+00 1.224740672E+00 1.227312778E+00 1.228775229E+00 1.230197711E+00 1.230910831E+00 1.229803939E+00 1.228539664E+00
1.016672606E+01 1.213374203E+00 1.216401631E+00 1.219478349E+00 1.222048705E+00 1.224849980E+00 1.227425811E+00 1.228899283E+00 1.230329648E+00 1.231051810E+00 1.229960786E+00 1.228707496E+00
1.033324570E+01 1.213558740E+00 1.216568174E+00 1.219634434E+00 1.222205926E+00 1.225008528E+00 1.227589837E+00 1.229079314E+00 1.230521203E+00 1.231256641E+00 1.230188707E+00 1.228951498E+00
1.049996187E+01 1.213825398E+00 1.216808791E+00 1.219859884E+00 1.222432826E+00 1.225237358E+00 1.227826618E+00 1.229339205E+00 1.230797966E+00 1.231552814E+00 1.230518419E+00 1.229304693E+00
1.066670514E+01 1.214208252E+00 1.217154146E+00 1.220183296E+00 1.222757887E+00 1.225565152E+00 1.228165942E+00 1.229711652E+00 1.231194974E+00 1.231978155E+00 1.230992278E+00 1.229812772E+00
1.083333839E+01 1.214752949E+00 1.217645220E+00 1.220642785E+00 1.223218812E+00 1.226029877E+00 1.228647170E+00 1.230239823E+00 1.231758789E+00 1.232583145E+00 1.231666827E+00 1.230537079E+00
1.100000000E+01 1.215518229E+00 1.218334586E+00 1.221286977E+00 1.223863148E+00 1.226679199E+00 1.229338569E+00 1.230977953E+00 1.232548201E+00 1.233432087E+00 1.232614529E+00 1.231556630E+00
1.116672606E+01 1.216575622E+00 1.219286008E+00 1.222174335E+00 1.224746970E+00 1.227568988E+00 1.230252522E+00 1.231992947E+00 1.233632087E+00 1.234601029E+00 1.233921676E+00 1.232966661E+00
1.133324570E+01 1.218005701E+00 1.220570862E+00 1.223369343E+00 1.225930162E+00 1.228757820E+00 1.231475789E+00 1.233329526E+00 1.235081808E+00 1.236170206E+00 1.235680052E+00 1.234870451E+00
1.149996187E+01 1.219889720E+00 1.222260710E+00 1.224935067E+00 1.227467775E+00 1.230305838E+00 1.233067652E+00 1.235068336E+00 1.236956490E+00 1.238207853E+00 1.237969069E+00 1.237360621E+00
1.166670514E+01 1.222296781E+00 1.224416415E+00 1.226922953E+00 1.229399254E+00 1.232225250E+00 1.235038396E+00 1.237200094E+00 1.239282232E+00 1.240746514E+00 1.240828192E+00 1.240489281E+00
1.183333839E+01 1.225269253E+00 1.227076541E+00 1.229363151E+00 1.231739865E+00 1.234529520E+00 1.237393239E+00 1.239745844E+00 1.242033412E+00 1.243759363E+00 1.244227837E+00 1.244233651E+00
1.200000000E+01 1.228811781E+00 1.230249269E+00 1.232259449E+00 1.234479062E+00 1.237199413E+00 1.240079505E+00 1.242619949E+00 1.245128633E+00 1.247151238E+00 1.248055329E+00 1.248475254E+00
1.216672606E+01 1.232890275E+00 1.233911904E+00 1.235591308E+00 1.237587388E+00 1.240182277E+00 1.243057348E+00 1.245731430E+00 1.248450222E+00 1.250777143E+00 1.252132827E+00 1.253012626E+00
1.233324570E+01 1.237444124E+00 1.238020098E+00 1.239326280E+00 1.241029303E+00 1.243440725E+00 1.246250206E+00 1.248993350E+00 1.251880990E+00 1.254484970E+00 1.256266507E+00 1.257612610E+00
1.249996187E+01 1.242406487E+00 1.242523708E+00 1.243418449E+00 1.244773371E+00 1.246942835E+00 1.249617219E+00 1.252348612E+00 1.255338755E+00 1.258160134E+00 1.260302756E+00 1.262077204E+00
1.266670514E+01 1.247720415E+00 1.247380565E+00 1.247843166E+00 1.248801155E+00 1.250670583E+00 1.253146219E+00 1.255780028E+00 1.258791980E+00 1.261749395E+00 1.264161570E+00 1.266289989E+00
1.283333839E+01 1.253334879E+00 1.252560091E+00 1.252583275E+00 1.253116328E+00 1.254640213E+00 1.256850151E+00 1.259304576E+00 1.262254219E+00 1.265257456E+00 1.267835889E+00 1.270222788E+00
1.300000000E+01 1.259226577E+00 1.258037322E+00 1.257630715E+00 1.257716814E+00 1.258864093E+00 1.260756215E+00 1.262959064E+00 1.265766852E+00 1.268726939E+00 1.271368232E+00 1.273911701E+00
