N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.230793045E+00 1.233464360E+00 1.235986261E+00 1.237366067E+00 1.238547499E+00 1.238866530E+00 1.237013497E+00 1.235151644E+00 1.232170346E+00 1.226262140E+00 1.220906065E+00
1.016672606E+01 1.231493082E+00 1.234162205E+00 1.236709308E+00 1.238168615E+00 1.239416024E+00 1.239810405E+00 1.238103699E+00 1.236318508E+00 1.233387286E+00 1.227601667E+00 1.222293056E+00
1.033324570E+01 1.232452259E+00 1.235116471E+00 1.237697560E+00 1.239264502E+00 1.240605321E+00 1.241107995E+00 1.239579511E+00 1.237902259E+00 1.235093199E+00 1.229473233E+00 1.224239743E+00
1.049996187E+01 1.233735487E+00 1.236388766E+00 1.239013218E+00 1.240720499E+00 1.242190628E+00 1.242846005E+00 1.241560895E+00 1.240041293E+00 1.237388116E+00 1.232034517E+00 1.226920829E+00
1.066670514E+01 1.235403319E+00 1.238033426E+00 1.240708469E+00 1.242589473E+00 1.244232139E+00 1.245096592E+00 1.244135166E+00 1.242862253E+00 1.240459870E+00 1.235443386E+00 1.230519431E+00
1.083333839E+01 1.237501354E+00 1.240085631E+00 1.242811202E+00 1.244892239E+00 1.246752973E+00 1.247891215E+00 1.247343701E+00 1.246392408E+00 1.244327064E+00 1.239818006E+00 1.235188051E+00
1.100000000E+01 1.240051642E+00 1.242552981E+00 1.245314834E+00 1.247604461E+00 1.249720940E+00 1.251195976E+00 1.251149224E+00 1.250648871E+00 1.249073400E+00 1.245181943E+00 1.240989300E+00
1.116672606E+01 1.243050725E+00 1.245416084E+00 1.248179842E+00 1.250658592E+00 1.253046919E+00 1.254903815E+00 1.255421795E+00 1.255467128E+00 1.254530870E+00 1.251415384E+00 1.247834262E+00
1.133324570E+01 1.246475475E+00 1.248639031E+00 1.251348929E+00 1.253964918E+00 1.256624749E+00 1.258869734E+00 1.259980508E+00 1.260664399E+00 1.260449352E+00 1.258245507E+00 1.255455093E+00
1.149996187E+01 1.250294305E+00 1.252184674E+00 1.254768551E+00 1.257442028E+00 1.260297729E+00 1.262898311E+00 1.264586150E+00 1.265945429E+00 1.266512769E+00 1.265301832E+00 1.263446902E+00
1.166670514E+01 1.254479095E+00 1.256027493E+00 1.258405898E+00 1.261040467E+00 1.264006581E+00 1.266889451E+00 1.269098678E+00 1.271084308E+00 1.272428837E+00 1.272218708E+00 1.271374699E+00
1.183333839E+01 1.259021947E+00 1.260166409E+00 1.262254590E+00 1.264750000E+00 1.267739734E+00 1.270813191E+00 1.273393811E+00 1.275946017E+00 1.278001110E+00 1.278729553E+00 1.278890180E+00
1.200000000E+01 1.263894293E+00 1.264592002E+00 1.266328850E+00 1.268591944E+00 1.271490061E+00 1.274638087E+00 1.277511847E+00 1.280492777E+00 1.283150134E+00 1.284704721E+00 1.285795338E+00
1.216672606E+01 1.269101945E+00 1.269321314E+00 1.270657908E+00 1.272604901E+00 1.275332523E+00 1.278455596E+00 1.281472563E+00 1.284757531E+00 1.287889088E+00 1.290131315E+00 1.292034754E+00
1.233324570E+01 1.274640372E+00 1.274367484E+00 1.275261159E+00 1.276831406E+00 1.279285507E+00 1.282304831E+00 1.285344803E+00 1.288810267E+00 1.292284074E+00 1.295067656E+00 1.297647848E+00
1.249996187E+01 1.280491923E+00 1.279730577E+00 1.280165075E+00 1.281305708E+00 1.283432037E+00 1.286249761E+00 1.289203562E+00 1.292733482E+00 1.296422407E+00 1.299603649E+00 1.302720858E+00
1.266670514E+01 1.286656277E+00 1.285432087E+00 1.285393468E+00 1.286084738E+00 1.287835844E+00 1.290378925E+00 1.293142751E+00 1.296653374E+00 1.300425064E+00 1.303854644E+00 1.307343366E+00
1.283333839E+01 1.293083878E+00 1.291433087E+00 1.290894173E+00 1.291148693E+00 1.292519185E+00 1.294740530E+00 1.297220397E+00 1.300612633E+00 1.304425609E+00 1.307954336E+00 1.311753461E+00
1.300000000E+01 1.299722873E+00 1.297700161E+00 1.296786951E+00 1.296555715E+00 1.297450846E+00 1.299287145E+00 1.301512584E+00 1.304699566E+00 1.308311503E+00 1.311914225E+00 1.315861802E+00
