T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.250559413E+00 1.216214648E+00 3.434476500E-02 1.239796594E+00 1.209679257E+00 3.011733700E-02 1.076281900E-02 6.535391000E-03
295 1.251594004E+00 1.218497405E+00 3.309659900E-02 1.241936697E+00 1.212045392E+00 2.989130500E-02 9.657307000E-03 6.452013000E-03
300 1.253202853E+00 1.221050456E+00 3.215239700E-02 1.244274590E+00 1.214475385E+00 2.979920500E-02 8.928263000E-03 6.575071000E-03
305 1.255133931E+00 1.223397356E+00 3.173657500E-02 1.246526161E+00 1.216578979E+00 2.994718200E-02 8.607770000E-03 6.818377000E-03
310 1.257058266E+00 1.226383965E+00 3.067430100E-02 1.248378659E+00 1.218917929E+00 2.946073000E-02 8.679607000E-03 7.466036000E-03
315 1.257848721E+00 1.229067071E+00 2.878165000E-02 1.248731853E+00 1.220666758E+00 2.806509500E-02 9.116868000E-03 8.400313000E-03
320 1.256632438E+00 1.230993821E+00 2.563861700E-02 1.246786753E+00 1.221446068E+00 2.534068500E-02 9.845685000E-03 9.547753000E-03
325 1.251788269E+00 1.232903003E+00 1.888526600E-02 1.241086522E+00 1.221821493E+00 1.926502900E-02 1.070174700E-02 1.108151000E-02
330 1.240292742E+00 1.234125800E+00 6.166942000E-03 1.228921561E+00 1.221242129E+00 7.679432000E-03 1.137118100E-02 1.288367100E-02
335 1.217554997E+00 1.233643108E+00 -1.608811100E-02 1.206301892E+00 1.218884071E+00 -1.258217900E-02 1.125310500E-02 1.475903700E-02
340 1.176875396E+00 1.231913182E+00 -5.503778600E-02 1.167463164E+00 1.215172198E+00 -4.770903400E-02 9.412232000E-03 1.674098400E-02
