T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.278689631E+00 1.246884126E+00 3.180550500E-02 1.278595619E+00 1.246814711E+00 3.178090800E-02 9.401200000E-05 6.941500000E-05
295 1.277139229E+00 1.245853238E+00 3.128599100E-02 1.277054840E+00 1.245789069E+00 3.126577100E-02 8.438900000E-05 6.416900000E-05
300 1.276439585E+00 1.245593648E+00 3.084593700E-02 1.276364719E+00 1.245534745E+00 3.082997400E-02 7.486600000E-05 5.890300000E-05
305 1.276639812E+00 1.245848278E+00 3.079153400E-02 1.276573800E+00 1.245795375E+00 3.077842500E-02 6.601200000E-05 5.290300000E-05
310 1.277716672E+00 1.247258361E+00 3.045831100E-02 1.277658590E+00 1.247209715E+00 3.044887500E-02 5.808200000E-05 4.864600000E-05
315 1.278998568E+00 1.249054226E+00 2.994434200E-02 1.278946996E+00 1.249008882E+00 2.993811400E-02 5.157200000E-05 4.534400000E-05
320 1.280382191E+00 1.250975963E+00 2.940622800E-02 1.280335535E+00 1.250933421E+00 2.940211400E-02 4.665600000E-05 4.254200000E-05
325 1.281519671E+00 1.253331144E+00 2.818852700E-02 1.281476368E+00 1.253289341E+00 2.818702700E-02 4.330300000E-05 4.180300000E-05
330 1.281615313E+00 1.255559097E+00 2.605621600E-02 1.281573806E+00 1.255516366E+00 2.605744000E-02 4.150700000E-05 4.273100000E-05
335 1.279613005E+00 1.257142344E+00 2.247066100E-02 1.279572031E+00 1.257097306E+00 2.247472500E-02 4.097400000E-05 4.503800000E-05
340 1.273634837E+00 1.258050298E+00 1.558453900E-02 1.273593417E+00 1.258000197E+00 1.559322000E-02 4.142000000E-05 5.010100000E-05
