N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.248077600E-02 1.190105800E-02 1.155998000E-02 1.136340800E-02
1.016672606E+01 9.267918000E-03 8.732961000E-03 8.408268000E-03 8.198598000E-03
1.033324570E+01 6.817477000E-03 6.361423000E-03 6.074566000E-03 5.887358000E-03
1.049996187E+01 4.976777000E-03 4.611466000E-03 4.381356000E-03 4.222930000E-03
1.066670514E+01 3.619326000E-03 3.341445000E-03 3.169409000E-03 3.047402000E-03
1.083333839E+01 2.636687000E-03 2.439424000E-03 2.312248000E-03 2.223792000E-03
1.100000000E+01 1.937038000E-03 1.801553000E-03 1.714283000E-03 1.655140000E-03
1.116672606E+01 1.445250000E-03 1.355965000E-03 1.300419000E-03 1.263238000E-03
1.133324570E+01 1.102063000E-03 1.049054000E-03 1.013263000E-03 9.931070000E-04
1.149996187E+01 8.622800000E-04 8.315210000E-04 8.108380000E-04 8.007100000E-04
1.166670514E+01 6.924560000E-04 6.757460000E-04 6.647550000E-04 6.599010000E-04
1.183333839E+01 5.688080000E-04 5.604950000E-04 5.548650000E-04 5.527840000E-04
1.200000000E+01 4.754450000E-04 4.714590000E-04 4.687280000E-04 4.678900000E-04
1.216672606E+01 4.012470000E-04 3.997400000E-04 3.985320000E-04 3.982640000E-04
1.233324570E+01 3.407200000E-04 3.402090000E-04 3.396510000E-04 3.395880000E-04
1.249996187E+01 2.896830000E-04 2.895580000E-04 2.891980000E-04 2.893360000E-04
1.266670514E+01 2.458920000E-04 2.457510000E-04 2.458280000E-04 2.458480000E-04
1.283333839E+01 2.079010000E-04 2.079680000E-04 2.080730000E-04 2.079890000E-04
1.300000000E+01 1.750320000E-04 1.750950000E-04 1.751390000E-04 1.752140000E-04
