fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T37 15:06:12 292.7 39.61 1.000E+000 5.559E-001 3.459E-006 1.000E+012 2.911E+000 1.138E-008 1.512E-006 2.160E-002 1.512E-006 8.723E-009 2.671E-001 1.120E-002 7.718E-007 2.270E-002 
0T38 15:08:58 292.6 39.62 1.000E+000 5.675E-001 3.358E-006 1.000E+012 2.903E+000 1.152E-008 1.484E-006 2.158E-002 1.484E-006 8.552E-009 2.671E-001 1.110E-002 7.636E-007 2.306E-002 
0T39 15:12:10 292.6 39.62 1.000E+000 5.605E-001 3.427E-006 1.000E+012 2.900E+000 1.169E-008 1.425E-006 2.106E-002 1.425E-006 8.005E-009 2.667E-001 1.090E-002 7.276E-007 2.176E-002 
0T40 15:17:24 292.6 39.62 1.000E+000 5.481E-001 3.470E-006 1.000E+012 2.898E+000 1.188E-008 1.417E-006 2.125E-002 1.417E-006 8.035E-009 2.669E-001 1.100E-002 7.238E-007 2.188E-002 
0T41 15:22:16 292.7 39.61 1.000E+000 5.725E-001 3.411E-006 1.000E+012 2.890E+000 1.227E-008 1.369E-006 2.100E-002 1.369E-006 7.671E-009 2.667E-001 1.080E-002 7.038E-007 2.077E-002 
0T42 15:25:02 292.6 39.62 1.000E+000 5.880E-001 3.321E-006 1.000E+012 2.885E+000 1.240E-008 1.336E-006 2.086E-002 1.336E-006 7.427E-009 2.666E-001 1.080E-002 6.813E-007 2.121E-002 
0T43 15:29:30 292.6 39.62 1.000E+000 6.026E-001 3.263E-006 1.000E+012 2.886E+000 1.255E-008 1.338E-006 2.112E-002 1.338E-006 7.539E-009 2.668E-001 1.090E-002 6.853E-007 2.099E-002 
0T44 15:32:50 292.6 39.62 1.000E+000 5.678E-001 3.373E-006 1.000E+012 2.876E+000 1.282E-008 1.302E-006 2.092E-002 1.302E-006 7.266E-009 2.668E-001 1.080E-002 6.665E-007 2.443E-002 
0T45 15:38:38 292.6 39.62 1.000E+000 5.957E-001 3.212E-006 1.000E+012 2.874E+000 1.299E-008 1.277E-006 2.080E-002 1.277E-006 7.082E-009 2.667E-001 1.070E-002 6.558E-007 2.437E-002 
0T46 15:43:18 292.8 39.6 1.000E+000 5.868E-001 3.305E-006 1.000E+012 2.865E+000 1.344E-008 1.242E-006 2.054E-002 1.242E-006 6.799E-009 2.665E-001 1.060E-002 6.353E-007 2.405E-002 
0T47 15:49:22 292.6 39.62 1.000E+000 5.852E-001 3.263E-006 1.000E+012 2.865E+000 1.350E-008 1.197E-006 2.027E-002 1.197E-006 6.461E-009 2.663E-001 1.050E-002 6.094E-007 2.232E-002 
