fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T48 15:55:52 292.7 39.61 1.000E+000 5.792E-001 3.374E-006 1.000E+012 2.855E+000 1.395E-008 1.171E-006 2.024E-002 1.171E-006 6.310E-009 2.663E-001 1.040E-002 6.009E-007 2.231E-002 
0T49 16:01:28 292.6 39.62 1.000E+000 5.913E-001 3.240E-006 1.000E+012 2.856E+000 1.395E-008 1.167E-006 2.033E-002 1.167E-006 6.322E-009 2.664E-001 1.050E-002 5.963E-007 2.254E-002 
0T50 16:11:06 292.6 39.62 1.000E+000 5.969E-001 3.260E-006 1.000E+012 2.854E+000 1.428E-008 1.129E-006 2.013E-002 1.128E-006 6.049E-009 2.663E-001 1.040E-002 5.761E-007 2.181E-002 
0T51 16:24:10 292.7 39.61 1.000E+000 6.006E-001 3.267E-006 1.000E+012 2.851E+000 1.469E-008 1.086E-006 1.979E-002 1.086E-006 5.716E-009 2.660E-001 1.020E-002 5.549E-007 2.113E-002 
0T52 16:28:56 292.6 39.62 1.000E+000 5.930E-001 3.252E-006 1.000E+012 2.849E+000 1.475E-008 1.076E-006 1.983E-002 1.076E-006 5.677E-009 2.661E-001 1.020E-002 5.511E-007 2.157E-002 
0T53 16:37:14 292.5 39.64 1.000E+000 6.067E-001 3.118E-006 1.000E+012 2.851E+000 1.483E-008 1.078E-006 2.012E-002 1.078E-006 5.776E-009 2.663E-001 1.040E-002 5.500E-007 2.046E-002 
0T54 16:43:48 292.7 39.61 1.000E+000 5.932E-001 3.141E-006 1.000E+012 2.842E+000 1.526E-008 1.052E-006 1.983E-002 1.052E-006 5.549E-009 2.661E-001 1.020E-002 5.387E-007 2.023E-002 
0T55 16:52:06 292.6 39.62 1.000E+000 6.024E-001 3.128E-006 1.000E+012 2.848E+000 1.523E-008 1.051E-006 1.998E-002 1.051E-006 5.590E-009 2.662E-001 1.030E-002 5.374E-007 2.065E-002 
0T56 16:57:58 292.5 39.64 1.000E+000 6.162E-001 3.107E-006 1.000E+012 2.846E+000 1.534E-008 1.045E-006 2.013E-002 1.045E-006 5.599E-009 2.663E-001 1.040E-002 5.332E-007 2.061E-002 
0T57 17:02:42 292.6 39.62 1.000E+000 6.274E-001 3.028E-006 1.000E+012 2.843E+000 1.558E-008 1.037E-006 2.010E-002 1.037E-006 5.553E-009 2.663E-001 1.040E-002 5.288E-007 2.046E-002 
