fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00T0 8:32:38 289.5 40.05 1.000E+000 1.049E+000 2.015E-006 9.716E+003 3.141E+000 1.653E-008 2.923E-007 2.007E-003 2.922E-007 1.469E-010 2.504E-001 1.000E-003 1.323E-007 1.673E-003 
00T1 8:42:28 289.6 40.04 1.000E+000 1.034E+000 2.068E-006 9.615E+003 3.106E+000 1.764E-008 3.372E-007 2.327E-003 3.371E-007 1.963E-010 2.503E-001 1.200E-003 1.491E-007 1.676E-003 
00T2 9:00:04 292.2 39.68 1.000E+000 9.962E-001 2.055E-006 1.114E+004 3.052E+000 2.149E-008 3.146E-007 2.379E-003 3.145E-007 1.875E-010 2.506E-001 1.200E-003 1.430E-007 1.646E-003 
00T3 9:21:34 294.9 39.32 1.000E+000 8.223E-001 2.235E-006 1.007E+004 2.907E+000 3.031E-008 1.643E-007 1.186E-003 1.643E-007 4.878E-011 2.502E-001 6.000E-004 6.744E-008 1.315E-003 
00T4 9:38:50 297.3 39 1.000E+000 7.793E-001 2.155E-006 1.204E+004 2.938E+000 3.089E-008 1.745E-007 1.350E-003 1.745E-007 5.889E-011 2.500E-001 7.000E-004 7.120E-008 1.390E-003 
00T5 9:55:24 299.2 38.75 1.000E+000 7.673E-001 2.119E-006 1.184E+004 2.912E+000 3.462E-008 1.848E-007 1.390E-003 1.848E-007 6.430E-011 2.504E-001 7.000E-004 7.856E-008 1.378E-003 
00T6 10:12:12 301.2 38.49 1.000E+000 8.600E-001 2.011E-006 1.129E+004 2.896E+000 3.832E-008 1.210E-007 8.642E-004 1.209E-007 2.601E-011 2.488E-001 4.000E-004 5.102E-008 1.130E-003 
00T7 10:28:14 303.1 38.25 1.000E+000 8.510E-001 2.116E-006 1.064E+004 2.860E+000 4.281E-008 1.172E-007 7.917E-004 1.172E-007 2.321E-011 2.502E-001 4.000E-004 4.322E-008 1.149E-003 
0T21 11:11:04 295.2 39.28 1.000E+000 7.439E-001 2.238E-006 1.412E+004 3.016E+000 2.599E-008 1.889E-007 1.627E-003 1.889E-007 7.698E-011 2.504E-001 8.000E-004 8.462E-008 1.530E-003 
0T22 11:14:12 295.1 39.29 1.000E+000 7.435E-001 2.253E-006 1.451E+004 3.029E+000 2.542E-008 1.853E-007 1.617E-003 1.853E-007 7.504E-011 2.504E-001 8.000E-004 8.234E-008 1.583E-003 
