T d154 d184 d214 d244
d 150 180 210 240
290 2.762367200E-02 2.500170700E-02 2.299661800E-02 2.146718400E-02
295 2.482573000E-02 2.246853000E-02 2.072167000E-02 1.940345800E-02
300 2.252981600E-02 2.049272500E-02 1.905077400E-02 1.798105300E-02
305 2.088652800E-02 1.921032100E-02 1.810431000E-02 1.730628900E-02
310 2.001649700E-02 1.874510300E-02 1.796515100E-02 1.746055500E-02
315 2.000887000E-02 1.915114600E-02 1.869721000E-02 1.847828700E-02
320 2.090316400E-02 2.046252200E-02 2.032421800E-02 2.038662800E-02
325 2.272092500E-02 2.267131000E-02 2.285324500E-02 2.315725400E-02
330 2.544708600E-02 2.576021600E-02 2.625759500E-02 2.676010000E-02
335 2.904732900E-02 2.964862700E-02 3.040118700E-02 3.109912000E-02
340 3.338388100E-02 3.421673600E-02 3.514487900E-02 3.593922200E-02
