T d154 d184 d214 d244
d 150 180 210 240
290 1.048727800E-02 8.934946000E-03 7.829025000E-03 7.015512000E-03
295 9.301990000E-03 7.971133000E-03 7.031720000E-03 6.358800000E-03
300 8.397453000E-03 7.286095000E-03 6.520486000E-03 5.979228000E-03
305 7.813373000E-03 6.917166000E-03 6.316298000E-03 5.900580000E-03
310 7.575938000E-03 6.871342000E-03 6.423017000E-03 6.119877000E-03
315 7.690052000E-03 7.155937000E-03 6.834798000E-03 6.630205000E-03
320 8.133609000E-03 7.743893000E-03 7.528501000E-03 7.402822000E-03
325 8.870834000E-03 8.586921000E-03 8.444724000E-03 8.377698000E-03
330 9.827994000E-03 9.601109000E-03 9.488329000E-03 9.416242000E-03
335 1.082543100E-02 1.059656900E-02 1.043593700E-02 1.032228200E-02
340 1.159571800E-02 1.124294400E-02 1.093646400E-02 1.062081700E-02
