T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
320 001_320 36.232 5.657330E-1 3.770620E+1 8.089030E+1 1.725520E+1 4.836270E-1 3.567879E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
320 002_320 36.232 5.655470E-1 3.765841E+1 8.087350E+1 1.722410E+1 4.833510E-1 3.563476E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
320 003_320 36.232 5.652760E-1 3.758979E+1 8.085010E+1 1.717950E+1 4.829600E-1 3.557131E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
320 004_320 36.232 5.648840E-1 3.749224E+1 8.081800E+1 1.711630E+1 4.824120E-1 3.548058E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
320 005_320 36.232 5.643210E-1 3.735545E+1 8.077540E+1 1.702780E+1 4.816600E-1 3.535240E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
320 006_320 36.232 5.635220E-1 3.716735E+1 8.072120E+1 1.690670E+1 4.806570E-1 3.517425E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
320 007_320 36.232 5.624080E-1 3.691544E+1 8.065600E+1 1.674540E+1 4.793690E-1 3.493224E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
320 008_320 36.232 5.608940E-1 3.658949E+1 8.058330E+1 1.653800E+1 4.777930E-1 3.461331E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
320 009_320 36.232 5.588790E-1 3.618535E+1 8.051320E+1 1.628240E+1 4.759710E-1 3.420876E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
320 010_320 36.232 5.563760E-1 3.570791E+1 8.041310E+1 1.597570E+1 4.735370E-1 3.373695E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
320 011_320 36.232 5.535080E-1 3.517076E+1 8.034600E+1 1.564120E+1 4.705920E-1 3.323722E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 1.778E+16
320 012_320 36.232 5.503770E-1 3.459086E+1 8.027480E+1 1.528270E+1 4.677010E-1 3.267628E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 1.778E+16
320 013_320 36.232 5.469470E-1 3.398136E+1 8.017110E+1 1.490060E+1 4.649030E-1 3.205101E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 1.778E+16
320 014_320 36.232 5.433350E-1 3.334734E+1 8.008300E+1 1.451010E+1 4.610990E-1 3.146843E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 1.778E+16
320 015_320 36.232 5.394850E-1 3.268692E+1 7.999080E+1 1.410570E+1 4.575290E-1 3.083006E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 1.778E+16
320 016_320 36.232 5.352820E-1 3.199531E+1 7.986250E+1 1.367770E+1 4.538510E-1 3.013694E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 1.778E+16
320 017_320 36.232 5.308640E-1 3.126810E+1 7.975260E+1 1.323820E+1 4.494230E-1 2.945603E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 1.778E+16
320 018_320 36.232 5.260900E-1 3.050248E+1 7.964720E+1 1.278100E+1 4.454200E-1 2.869433E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 1.778E+16
320 019_320 36.232 5.211270E-1 2.969702E+1 7.948150E+1 1.230050E+1 4.404230E-1 2.792880E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 1.778E+16
320 020_320 36.232 5.158530E-1 2.885242E+1 7.935540E+1 1.181090E+1 4.358690E-1 2.709747E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 1.778E+16
320 021_320 36.232 5.104360E-1 2.796736E+1 7.916070E+1 1.130060E+1 4.305120E-1 2.624923E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 1.778E+16
320 022_320 36.232 5.047180E-1 2.704446E+1 7.900650E+1 1.078430E+1 4.255840E-1 2.533993E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 1.778E+16
320 023_320 36.232 4.988780E-1 2.608639E+1 7.878040E+1 1.025240E+1 4.197590E-1 2.442452E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 1.778E+16
320 024_320 36.232 4.928070E-1 2.509686E+1 7.854270E+1 9.714100E+0 4.144800E-1 2.343680E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 1.778E+16
320 025_320 36.232 4.865480E-1 2.408063E+1 7.831740E+1 9.176000E+0 4.082670E-1 2.247538E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 1.778E+16
