fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0S01 8:34:58 291.8 39.73 1.000E+000 6.406E-001 2.599E-006 1.000E+012 2.688E+000 2.871E-008 1.625E-005 1.685E-001 1.625E-005 1.106E-006 4.040E-001 1.041E-001 1.062E-005 2.706E-002 
0S02 8:49:16 294.8 39.33 1.000E+000 7.001E-001 2.476E-006 1.000E+012 2.660E+000 3.329E-008 1.575E-005 1.593E-001 1.575E-005 9.929E-007 3.957E-001 9.770E-002 1.015E-005 1.987E-002 
0S03 9:11:40 297.7 38.95 1.000E+000 5.596E-001 2.644E-006 1.000E+012 2.642E+000 3.749E-008 1.548E-005 1.508E-001 1.548E-005 9.050E-007 3.875E-001 9.160E-002 9.869E-006 4.454E-002 
0S04 9:32:10 301.3 38.48 1.000E+000 5.724E-001 2.643E-006 1.000E+012 2.635E+000 4.239E-008 1.596E-005 1.432E-001 1.596E-005 8.669E-007 3.793E-001 8.630E-002 1.003E-005 1.094E-001 
0S05 9:50:22 305.3 37.98 1.000E+000 5.824E-001 2.627E-006 1.000E+012 2.612E+000 4.910E-008 1.550E-005 1.312E-001 1.550E-005 7.477E-007 3.677E-001 7.800E-002 9.574E-006 1.070E-001 
0S06 10:08:18 309.4 37.47 1.000E+000 5.999E-001 2.523E-006 1.000E+012 2.607E+000 5.451E-008 1.572E-005 1.203E-001 1.572E-005 6.742E-007 3.565E-001 7.070E-002 9.523E-006 5.691E-002 
0S07 10:26:44 311.7 37.2 1.000E+000 6.360E-001 2.468E-006 1.000E+012 2.611E+000 5.761E-008 1.523E-005 1.124E-001 1.523E-005 5.959E-007 3.483E-001 6.540E-002 9.098E-006 3.771E-002 
0S08 10:46:16 314.7 36.84 1.000E+000 6.421E-001 2.411E-006 1.000E+012 2.607E+000 6.222E-008 1.581E-005 1.068E-001 1.580E-005 5.776E-007 3.423E-001 6.160E-002 9.362E-006 3.690E+000 
0S09 11:04:36 318.2 36.44 1.000E+000 6.677E-001 2.331E-006 1.000E+012 2.600E+000 6.800E-008 1.590E-005 9.835E-002 1.590E-005 5.225E-007 3.341E-001 5.620E-002 9.280E-006 9.871E-003 
0S10 11:22:32 321.4 36.07 1.000E+000 6.820E-001 2.377E-006 1.000E+012 2.600E+000 7.325E-008 1.584E-005 9.047E-002 1.584E-005 4.674E-007 3.262E-001 5.120E-002 9.111E-006 1.775E-002 
0S11 11:39:56 325.3 35.64 1.000E+000 7.198E-001 2.386E-006 1.000E+012 2.591E+000 8.028E-008 1.538E-005 8.003E-002 1.538E-005 3.895E-007 3.165E-001 4.470E-002 8.694E-006 2.138E-002 
0S12 11:55:44 328.4 35.31 1.000E+000 7.417E-001 2.410E-006 1.000E+012 2.575E+000 8.799E-008 1.551E-005 7.455E-002 1.550E-005 3.601E-007 3.115E-001 4.130E-002 8.697E-006 3.481E-003 
0S13 12:12:56 331.2 35.01 1.000E+000 7.060E-001 2.441E-006 1.000E+012 2.554E+000 9.474E-008 1.548E-005 6.888E-002 1.548E-005 3.270E-007 3.067E-001 3.790E-002 8.606E-006 1.804E-001 
0S14 12:30:06 334.7 34.64 1.000E+000 7.072E-001 2.510E-006 1.000E+012 2.542E+000 1.035E-007 1.555E-005 6.286E-002 1.555E-005 2.945E-007 3.013E-001 3.430E-002 8.562E-006 6.113E-003 
0S15 12:47:38 338.6 34.24 1.000E+000 7.373E-001 2.614E-006 1.000E+012 2.550E+000 1.115E-007 1.576E-005 5.658E-002 1.576E-005 2.633E-007 2.953E-001 3.060E-002 8.576E-006 5.591E-003 
0S16 13:07:14 342 33.9 1.000E+000 7.383E-001 2.676E-006 1.000E+012 2.529E+000 1.217E-007 1.547E-005 5.072E-002 1.547E-005 2.279E-007 2.904E-001 2.730E-002 8.316E-006 7.317E-002 
S020 8:57:34 294.4 39.38 1.000E+000 5.433E-001 2.797E-006 1.000E+012 2.651E+000 3.312E-008 1.539E-005 1.590E-001 1.539E-005 9.689E-007 3.961E-001 9.750E-002 9.927E-006 2.539E-002 
