T nFsrh nFBsrh dnsrh nF nFB dn
290 1.16316255E+00 1.000002985E+0 1.631595650E-01 1.16316255E+00 1.000002985E+0 1.631595650E-01
295 1.163405474E+00 1.000002881E+0 1.634025930E-01 1.163405474E+00 1.000002881E+0 1.634025930E-01
300 1.168752900E+00 1.000002785E+0 1.687501150E-01 1.168752900E+00 1.000002785E+0 1.687501150E-01
305 1.173110521E+00 1.000002696E+0 1.731078250E-01 1.173110521E+00 1.000002696E+0 1.731078250E-01
310 1.175811798E+00 1.000002613E+0 1.758091850E-01 1.175811798E+00 1.000002613E+0 1.758091850E-01
315 1.152137421E+00 1.000002536E+0 1.521348850E-01 1.152137421E+00 1.000002536E+0 1.521348850E-01
320 1.132795922E+00 1.000002464E+0 1.327934580E-01 1.132795922E+00 1.000002464E+0 1.327934580E-01
325 1.118840017E+00 1.000002397E+0 1.188376200E-01 1.118840017E+00 1.000002397E+0 1.188376200E-01
330 1.093934102E+00 1.000002334E+0 9.393176800E-02 1.093934102E+00 1.000002334E+0 9.393176800E-02
335 1.016115207E+00 1.000002276E+0 1.611293100E-02 1.016115207E+00 1.000002276E+0 1.611293100E-02
340 1.014956829E+00 1.000002220E+0 1.495460900E-02 1.014956829E+00 1.000002220E+0 1.495460900E-02
