T nFsrh nFBsrh dnsrh nF nFB dn
290 1.154848106E+00 1.102632157E+0 5.221594900E-02 1.154848106E+00 1.102632157E+0 5.221594900E-02
295 1.154528839E+00 1.082693897E+0 7.183494200E-02 1.154528839E+00 1.082693897E+0 7.183494200E-02
300 1.154649588E+00 1.067050002E+0 8.759958600E-02 1.154649588E+00 1.067050002E+0 8.759958600E-02
305 1.154023682E+00 1.054701978E+0 9.932170400E-02 1.154023682E+00 1.054701978E+0 9.932170400E-02
310 1.132592736E+00 1.044896667E+0 8.769606900E-02 1.132592736E+00 1.044896667E+0 8.769606900E-02
315 1.119096645E+00 1.037063859E+0 8.203278600E-02 1.119096645E+00 1.037063859E+0 8.203278600E-02
320 1.098712248E+00 1.030769912E+0 6.794233600E-02 1.098712248E+00 1.030769912E+0 6.794233600E-02
325 1.071588855E+00 1.025683400E+0 4.590545500E-02 1.071588855E+00 1.025683400E+0 4.590545500E-02
330 1.014665055E+00 1.021549687E+0 -6.884632000E-03 1.014665055E+00 1.021549687E+0 -6.884632000E-03
335 1.007161352E+00 1.018172069E+0 -1.101071700E-02 1.007161352E+00 1.018172069E+0 -1.101071700E-02
340 1.007015583E+00 1.015397765E+0 -8.382182000E-03 1.007015583E+00 1.015397765E+0 -8.382182000E-03
