T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153808134E+00 1.009513679E+0 1.442944550E-01 1.153808134E+00 1.009513679E+0 1.442944550E-01
295 1.149546749E+00 1.009279796E+0 1.402669530E-01 1.149546749E+00 1.009279796E+0 1.402669530E-01
300 1.152261948E+00 1.009061729E+0 1.432002190E-01 1.152261948E+00 1.009061729E+0 1.432002190E-01
305 1.142105428E+00 1.008858103E+0 1.332473250E-01 1.142105428E+00 1.008858103E+0 1.332473250E-01
310 1.120258986E+00 1.008667688E+0 1.115912980E-01 1.120258986E+00 1.008667688E+0 1.115912980E-01
315 1.105965832E+00 1.008489389E+0 9.747644300E-02 1.105965832E+00 1.008489389E+0 9.747644300E-02
320 1.085849861E+00 1.008322219E+0 7.752764200E-02 1.085849861E+00 1.008322219E+0 7.752764200E-02
325 1.028090680E+00 1.008165295E+0 1.992538500E-02 1.028090680E+00 1.008165295E+0 1.992538500E-02
330 1.010026272E+00 1.008017817E+0 2.008455000E-03 1.010026272E+00 1.008017817E+0 2.008455000E-03
335 1.006307477E+00 1.007879067E+0 -1.571590000E-03 1.006307477E+00 1.007879067E+0 -1.571590000E-03
340 1.007128710E+00 1.007748392E+0 -6.196820000E-04 1.007128710E+00 1.007748392E+0 -6.196820000E-04
