T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153728357E+00 1.031837399E+0 1.218909580E-01 1.153728357E+00 1.031837399E+0 1.218909580E-01
295 1.149430375E+00 1.031117955E+0 1.183124200E-01 1.149430375E+00 1.031117955E+0 1.183124200E-01
300 1.152066520E+00 1.030446474E+0 1.216200460E-01 1.152066520E+00 1.030446474E+0 1.216200460E-01
305 1.141875963E+00 1.029818875E+0 1.120570880E-01 1.141875963E+00 1.029818875E+0 1.120570880E-01
310 1.118960459E+00 1.029231510E+0 8.972894900E-02 1.118960459E+00 1.029231510E+0 8.972894900E-02
315 1.105737802E+00 1.028681107E+0 7.705669500E-02 1.105737802E+00 1.028681107E+0 7.705669500E-02
320 1.084401025E+00 1.028164727E+0 5.623629800E-02 1.084401025E+00 1.028164727E+0 5.623629800E-02
325 1.024362530E+00 1.027679721E+0 -3.317191000E-03 1.024362530E+00 1.027679721E+0 -3.317191000E-03
330 1.010040145E+00 1.027223697E+0 -1.718355200E-02 1.010040145E+00 1.027223697E+0 -1.718355200E-02
335 1.006297707E+00 1.026794492E+0 -2.049678500E-02 1.006297707E+00 1.026794492E+0 -2.049678500E-02
340 1.007168209E+00 1.026390145E+0 -1.922193600E-02 1.007168209E+00 1.026390145E+0 -1.922193600E-02
