T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153875665E+00 1.005179606E+0 1.486960590E-01 1.153875665E+00 1.005179606E+0 1.486960590E-01
295 1.149644828E+00 1.005047440E+0 1.445973880E-01 1.149644828E+00 1.005047440E+0 1.445973880E-01
300 1.152426357E+00 1.004924275E+0 1.475020820E-01 1.152426357E+00 1.004924275E+0 1.475020820E-01
305 1.142297683E+00 1.004809321E+0 1.374883620E-01 1.142297683E+00 1.004809321E+0 1.374883620E-01
310 1.121336717E+00 1.004701871E+0 1.166348460E-01 1.121336717E+00 1.004701871E+0 1.166348460E-01
315 1.106157093E+00 1.004601298E+0 1.015557950E-01 1.106157093E+00 1.004601298E+0 1.015557950E-01
320 1.087397182E+00 1.004507036E+0 8.289014600E-02 1.087397182E+00 1.004507036E+0 8.289014600E-02
325 1.032531004E+00 1.004418578E+0 2.811242600E-02 1.032531004E+00 1.004418578E+0 2.811242600E-02
330 1.009644626E+00 1.004335469E+0 5.309157000E-03 1.009644626E+00 1.004335469E+0 5.309157000E-03
335 1.006320264E+00 1.004257297E+0 2.062967000E-03 1.006320264E+00 1.004257297E+0 2.062967000E-03
340 1.007098704E+00 1.004183690E+0 2.915014000E-03 1.007098704E+00 1.004183690E+0 2.915014000E-03
