T nFsrh nFBsrh dnsrh nF nFB dn
290 1.154105280E+00 1.001524642E+0 1.525806380E-01 1.154105280E+00 1.001524642E+0 1.525806380E-01
295 1.149975935E+00 1.001483039E+0 1.484928960E-01 1.149975935E+00 1.001483039E+0 1.484928960E-01
300 1.152974908E+00 1.001444309E+0 1.515305990E-01 1.152974908E+00 1.001444309E+0 1.515305990E-01
305 1.142938877E+00 1.001408197E+0 1.415306800E-01 1.142938877E+00 1.001408197E+0 1.415306800E-01
310 1.128890199E+00 1.001374472E+0 1.275157270E-01 1.128890199E+00 1.001374472E+0 1.275157270E-01
315 1.106792261E+00 1.001342932E+0 1.054493290E-01 1.106792261E+00 1.001342932E+0 1.054493290E-01
320 1.088347306E+00 1.001313393E+0 8.703391300E-02 1.088347306E+00 1.001313393E+0 8.703391300E-02
325 1.042569465E+00 1.001285692E+0 4.128377300E-02 1.042569465E+00 1.001285692E+0 4.128377300E-02
330 1.009979140E+00 1.001259683E+0 8.719457000E-03 1.009979140E+00 1.001259683E+0 8.719457000E-03
335 1.006542774E+00 1.001235232E+0 5.307542000E-03 1.006542774E+00 1.001235232E+0 5.307542000E-03
340 1.007020240E+00 1.001212220E+0 5.808020000E-03 1.007020240E+00 1.001212220E+0 5.808020000E-03
