T nFsrh nFBsrh dnsrh nF nFB dn
290 1.157398730E+00 1.178570601E+0 -2.117187100E-02 1.157398730E+00 1.178570601E+0 -2.117187100E-02
295 1.162923106E+00 1.173825629E+0 -1.090252300E-02 1.162923106E+00 1.173825629E+0 -1.090252300E-02
300 1.168109475E+00 1.167104197E+0 1.005278000E-03 1.168109475E+00 1.167104197E+0 1.005278000E-03
305 1.172134619E+00 1.158369221E+0 1.376539800E-02 1.172134619E+00 1.158369221E+0 1.376539800E-02
310 1.165848284E+00 1.147762673E+0 1.808561100E-02 1.165848284E+00 1.147762673E+0 1.808561100E-02
315 1.145107007E+00 1.135618353E+0 9.488654000E-03 1.145107007E+00 1.135618353E+0 9.488654000E-03
320 1.132293815E+00 1.122430924E+0 9.862891000E-03 1.132293815E+00 1.122430924E+0 9.862891000E-03
325 1.111898889E+00 1.108784884E+0 3.114005000E-03 1.111898889E+00 1.108784884E+0 3.114005000E-03
330 1.087276417E+00 1.095264257E+0 -7.987840000E-03 1.087276417E+00 1.095264257E+0 -7.987840000E-03
335 1.013657273E+00 1.082371082E+0 -6.871380900E-02 1.013657273E+00 1.082371082E+0 -6.871380900E-02
340 1.012690691E+00 1.070474066E+0 -5.778337500E-02 1.012690691E+00 1.070474066E+0 -5.778337500E-02
