T nFsrh nFBsrh dnsrh nF nFB dn
290 1.156107627E+00 1.000036948E+0 1.560706790E-01 1.156107627E+00 1.000036948E+0 1.560706790E-01
295 1.161545501E+00 1.000035765E+0 1.615097360E-01 1.161545501E+00 1.000035765E+0 1.615097360E-01
300 1.160293126E+00 1.000034668E+0 1.602584580E-01 1.160293126E+00 1.000034668E+0 1.602584580E-01
305 1.160651366E+00 1.000033649E+0 1.606177170E-01 1.160651366E+00 1.000033649E+0 1.606177170E-01
310 1.150919153E+00 1.000032699E+0 1.508864540E-01 1.150919153E+00 1.000032699E+0 1.508864540E-01
315 1.135645994E+00 1.000031813E+0 1.356141810E-01 1.135645994E+00 1.000031813E+0 1.356141810E-01
320 1.114157560E+00 1.000030986E+0 1.141265740E-01 1.114157560E+00 1.000030986E+0 1.141265740E-01
325 1.096218370E+00 1.000030211E+0 9.618815900E-02 1.096218370E+00 1.000030211E+0 9.618815900E-02
330 1.053920700E+00 1.000029486E+0 5.389121400E-02 1.053920700E+00 1.000029486E+0 5.389121400E-02
335 1.009124792E+00 1.000028805E+0 9.095987000E-03 1.009124792E+00 1.000028805E+0 9.095987000E-03
340 1.008545334E+00 1.000028166E+0 8.517168000E-03 1.008545334E+00 1.000028166E+0 8.517168000E-03
