T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153679736E+00 1.147166732E+0 6.513004000E-03 1.153679736E+00 1.147166732E+0 6.513004000E-03
295 1.149359290E+00 1.148689828E+0 6.694620000E-04 1.149359290E+00 1.148689828E+0 6.694620000E-04
300 1.151946100E+00 1.148026799E+0 3.919301000E-03 1.151946100E+00 1.148026799E+0 3.919301000E-03
305 1.141735087E+00 1.142366021E+0 -6.309340000E-04 1.141735087E+00 1.142366021E+0 -6.309340000E-04
310 1.118156729E+00 1.127292025E+0 -9.135296000E-03 1.118156729E+00 1.127292025E+0 -9.135296000E-03
315 1.105597236E+00 1.100112957E+0 5.484279000E-03 1.105597236E+00 1.100112957E+0 5.484279000E-03
320 1.083155865E+00 1.066431482E+0 1.672438300E-02 1.083155865E+00 1.066431482E+0 1.672438300E-02
325 1.022042904E+00 1.037650474E+0 -1.560757000E-02 1.022042904E+00 1.037650474E+0 -1.560757000E-02
330 1.009596639E+00 1.019274097E+0 -9.677458000E-03 1.009596639E+00 1.019274097E+0 -9.677458000E-03
335 1.006300441E+00 1.009421200E+0 -3.120759000E-03 1.006300441E+00 1.009421200E+0 -3.120759000E-03
340 1.007194388E+00 1.004552544E+0 2.641844000E-03 1.007194388E+00 1.004552544E+0 2.641844000E-03
