T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144392211E+00 1.128038119E+00 1.635409200E-02 1.142774277E+00 1.127701232E+00 1.507304500E-02
295 1.135609877E+00 1.133228733E+00 2.381144000E-03 1.135254190E+00 1.132765331E+00 2.488859000E-03
300 1.117831164E+00 1.138005118E+00 -2.017395400E-02 1.117457436E+00 1.137414452E+00 -1.995701600E-02
305 1.097189633E+00 1.141816305E+00 -4.462667200E-02 1.096778564E+00 1.141076548E+00 -4.429798400E-02
310 1.072708195E+00 1.143094682E+00 -7.038648700E-02 1.072452329E+00 1.141249207E+00 -6.879687800E-02
315 1.034823674E+00 1.111780027E+00 -7.695635300E-02 1.034669154E+00 1.110801398E+00 -7.613224400E-02
320 1.007862082E+00 1.086284639E+00 -7.842255700E-02 1.007632463E+00 1.085884468E+00 -7.825200500E-02
325 1.007204974E+00 1.051731650E+00 -4.452667600E-02 1.007005059E+00 1.054514452E+00 -4.750939300E-02
330 1.008140425E+00 1.010328197E+00 -2.187772000E-03 1.007912475E+00 1.009823873E+00 -1.911398000E-03
335 1.010321660E+00 1.009165986E+00 1.155674000E-03 1.010029492E+00 1.008594816E+00 1.434676000E-03
340 1.017725223E+00 1.011667950E+00 6.057273000E-03 1.017238818E+00 1.010938763E+00 6.300055000E-03
