N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.252620000E-04 1.883190000E-04 1.648140000E-04 1.484470000E-04
1.600000000E+01 8.362730000E-04 7.314930000E-04 7.153230000E-04 6.712520000E-04
1.700000000E+01 2.123233000E-03 1.965716000E-03 1.946124000E-03 2.860338000E-03
1.549996187E+01 4.914190000E-04 4.169220000E-04 3.906280000E-04 3.340200000E-04
1.649996187E+01 1.256163000E-03 1.178293000E-03 1.129540000E-03 1.114679000E-03
1.674996808E+01 1.578806000E-03 1.512327000E-03 1.496461000E-03 1.502598000E-03
1.624993176E+01 1.031373000E-03 9.238650000E-04 8.682120000E-04 8.303660000E-04
1.574996808E+01 6.598100000E-04 5.949710000E-04 5.500190000E-04 4.844910000E-04
1.524993176E+01 3.461690000E-04 2.918770000E-04 2.565700000E-04 2.327990000E-04
