N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.109700000E-05 1.032400000E-05 9.838000000E-06 9.596000000E-06
1.600000000E+01 6.245300000E-05 6.117100000E-05 6.060000000E-05 5.994100000E-05
1.700000000E+01 2.619680000E-04 2.614130000E-04 2.549700000E-04 2.535410000E-04
1.549996187E+01 2.805600000E-05 2.644000000E-05 2.589800000E-05 2.494300000E-05
1.649996187E+01 1.304940000E-04 1.303410000E-04 1.301310000E-04 1.304790000E-04
1.674996808E+01 1.877400000E-04 1.873620000E-04 1.877600000E-04 1.881930000E-04
1.624993176E+01 8.976500000E-05 8.905600000E-05 8.849900000E-05 8.840300000E-05
1.574996808E+01 4.286700000E-05 4.123300000E-05 4.028200000E-05 3.984700000E-05
1.524993176E+01 1.785300000E-05 1.661300000E-05 1.598600000E-05 1.552500000E-05
