N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.923130000E-04 5.791740000E-04 5.066540000E-04 4.558740000E-04
1.600000000E+01 2.429983000E-03 2.168617000E-03 2.059595000E-03 1.942531000E-03
1.700000000E+01 6.235528000E-03 5.918285000E-03 5.905358000E-03 9.264650000E-03
1.549996187E+01 1.478867000E-03 1.259428000E-03 1.161594000E-03 1.013286000E-03
1.649996187E+01 3.667381000E-03 3.484482000E-03 3.380759000E-03 3.392763000E-03
1.674996808E+01 4.630371000E-03 4.506608000E-03 4.465553000E-03 4.609967000E-03
1.624993176E+01 2.957179000E-03 2.730605000E-03 2.588909000E-03 2.496996000E-03
1.574996808E+01 1.960713000E-03 1.701192000E-03 1.677004000E-03 1.456886000E-03
1.524993176E+01 1.054291000E-03 8.910200000E-04 7.841190000E-04 7.118500000E-04
