N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.551060000E-04 1.298870000E-04 1.166590000E-04 1.027690000E-04
1.600000000E+01 5.905790000E-04 5.119670000E-04 5.052640000E-04 4.664440000E-04
1.700000000E+01 1.512177000E-03 1.408732000E-03 1.398560000E-03 1.871607000E-03
1.549996187E+01 3.403820000E-04 2.891810000E-04 2.678910000E-04 2.322130000E-04
1.649996187E+01 8.872540000E-04 8.321240000E-04 7.974570000E-04 7.865270000E-04
1.674996808E+01 1.121698000E-03 1.074764000E-03 1.063179000E-03 1.059497000E-03
1.624993176E+01 7.242760000E-04 6.492120000E-04 6.099850000E-04 5.910730000E-04
1.574996808E+01 4.591290000E-04 4.115230000E-04 3.783730000E-04 3.371600000E-04
1.524993176E+01 2.388900000E-04 2.017010000E-04 1.775340000E-04 1.650320000E-04
