N x
1.6887125E+0 1.0609267E+21
1.6751121E+0 1.0536776E+21
1.6612109E+0 1.0392282E+21
1.6469947E+0 1.0455461E+21
1.6330269E+0 1.0690578E+21
1.6191938E+0 1.0675826E+21
1.6049451E+0 1.0640162E+21
1.5907720E+0 1.0535055E+21
1.5759776E+0 1.0520317E+21
1.5615003E+0 1.0597562E+21
1.5466434E+0 1.0717209E+21
1.5322226E+0 1.0699536E+21
1.5170296E+0 1.0406238E+21
1.5014733E+0 1.0397977E+21
1.4859411E+0 1.0605701E+21
1.4706776E+0 1.0602803E+21
1.4548080E+0 1.0497757E+21
1.4388961E+0 1.0440201E+21
1.4224929E+0 1.0389502E+21
1.4060540E+0 1.0508585E+21
1.3896440E+0 1.0564193E+21
1.3729890E+0 1.0365273E+21
1.3555287E+0 1.0291056E+21
1.3381968E+0 1.0297276E+21
1.3202981E+0 1.0329084E+21
1.3026090E+0 1.0453685E+21
1.2846504E+0 1.0336817E+21
1.2660489E+0 1.0206928E+21
1.2470850E+0 1.0273092E+21
1.2281640E+0 1.0384783E+21
1.2090262E+0 1.0150061E+21
1.1885910E+0 1.0027735E+21
1.1683063E+0 1.0254841E+21
1.1480799E+0 1.0100576E+21
1.1264247E+0 1.0053188E+21
1.1052274E+0 1.0076396E+21
1.0828182E+0 9.9458492E+20
1.0601536E+0 9.9561690E+20
1.0368194E+0 9.9073910E+20
1.0128893E+0 9.9419317E+20
9.8861217E-1 9.9888772E+20
