N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.022766642E+00 1.022301873E+00 1.022386166E+00 1.022772131E+00
1.600000000E+01 1.258050298E+00 1.257116741E+00 1.256128891E+00 1.255750494E+00
1.700000000E+01 1.311362641E+00 1.311753461E+00 1.311774089E+00 1.311647395E+00
1.549996187E+01 1.195451855E+00 1.191075377E+00 1.186711343E+00 1.181876451E+00
1.649996187E+01 1.280808398E+00 1.280678750E+00 1.280366401E+00 1.280168494E+00
1.674996808E+01 1.293514185E+00 1.293588152E+00 1.293364837E+00 1.293267660E+00
1.624993176E+01 1.270633945E+00 1.270222788E+00 1.269831123E+00 1.269292831E+00
1.574996808E+01 1.238186260E+00 1.235685447E+00 1.234207744E+00 1.232552678E+00
1.524993176E+01 1.066072942E+00 1.060272817E+00 1.051724231E+00 1.041641179E+00
