N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.025943775E+00 1.024997157E+00 1.024303154E+00 1.023769775E+00
1.600000000E+01 1.231849588E+00 1.224334380E+00 1.217197583E+00 1.211115482E+00
1.700000000E+01 1.230859081E+00 1.220906065E+00 1.212419814E+00 1.205267475E+00
1.549996187E+01 1.117178121E+00 1.097380910E+00 1.079727229E+00 1.063428247E+00
1.649996187E+01 1.234904991E+00 1.226214396E+00 1.218212915E+00 1.211024394E+00
1.674996808E+01 1.232222421E+00 1.222636094E+00 1.214070287E+00 1.206584448E+00
1.624993176E+01 1.236448836E+00 1.228539664E+00 1.221259708E+00 1.214341207E+00
1.574996808E+01 1.212106997E+00 1.198812187E+00 1.190637495E+00 1.182827505E+00
1.524993176E+01 1.012589700E+00 1.011514242E+00 1.010734072E+00 1.010139272E+00
