T d154 d184 d214 d244
d 150 180 210 240
290 1.404252300E-02 1.300944700E-02 1.229225400E-02 1.176368900E-02
295 1.279523000E-02 1.178285500E-02 1.110535900E-02 1.065113500E-02
300 1.154627900E-02 1.060850900E-02 1.000084800E-02 9.536400000E-03
305 1.038495800E-02 9.514794000E-03 8.977399000E-03 8.571035000E-03
310 9.390569000E-03 8.632530000E-03 8.157522000E-03 7.824448000E-03
315 8.629115000E-03 7.995286000E-03 7.601057000E-03 7.334214000E-03
320 8.148093000E-03 7.644170000E-03 7.330486000E-03 7.137289000E-03
325 7.978254000E-03 7.611673000E-03 7.393248000E-03 7.273326000E-03
330 8.141131000E-03 7.911548000E-03 7.785217000E-03 7.731908000E-03
335 8.645827000E-03 8.556937000E-03 8.521474000E-03 8.538087000E-03
340 9.495649000E-03 9.535741000E-03 9.587850000E-03 9.660420000E-03
