T d154 d184 d214 d244
d 150 180 210 240
290 4.093049000E-03 3.574939000E-03 3.215531000E-03 2.960028000E-03
295 3.630740000E-03 3.165057000E-03 2.843020000E-03 2.613652000E-03
300 3.221363000E-03 2.811753000E-03 2.531186000E-03 2.333330000E-03
305 2.887021000E-03 2.533636000E-03 2.297711000E-03 2.133398000E-03
310 2.643105000E-03 2.346521000E-03 2.155776000E-03 2.023782000E-03
315 2.498865000E-03 2.258670000E-03 2.110154000E-03 2.007949000E-03
320 2.461299000E-03 2.274243000E-03 2.160844000E-03 2.086980000E-03
325 2.527846000E-03 2.390174000E-03 2.307798000E-03 2.257389000E-03
330 2.695033000E-03 2.600786000E-03 2.541713000E-03 2.511275000E-03
335 2.951315000E-03 2.890003000E-03 2.848455000E-03 2.827110000E-03
340 3.271306000E-03 3.226573000E-03 3.195134000E-03 3.176736000E-03
