T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
315 001_315 36.807 5.765420E-1 3.733168E+1 8.147400E+1 1.753590E+1 4.953270E-1 3.540263E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
315 002_315 36.807 5.763980E-1 3.728508E+1 8.146770E+1 1.750820E+1 4.951990E-1 3.535594E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
315 003_315 36.807 5.761890E-1 3.721824E+1 8.145870E+1 1.746860E+1 4.950180E-1 3.528888E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
315 004_315 36.807 5.758910E-1 3.712333E+1 8.141340E+1 1.740540E+1 4.946500E-1 3.518723E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
315 005_315 36.807 5.754700E-1 3.699050E+1 8.139600E+1 1.732670E+1 4.941300E-1 3.506503E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
315 006_315 36.807 5.748830E-1 3.680823E+1 8.137330E+1 1.721890E+1 4.934290E-1 3.489652E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
315 007_315 36.807 5.740850E-1 3.656468E+1 8.134480E+1 1.707530E+1 4.925110E-1 3.466985E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
315 008_315 36.807 5.730310E-1 3.625013E+1 8.131060E+1 1.689020E+1 4.913580E-1 3.437455E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
315 009_315 36.807 5.716930E-1 3.586030E+1 8.127090E+1 1.666140E+1 4.899770E-1 3.400451E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
315 010_315 36.807 5.700640E-1 3.539881E+1 8.122580E+1 1.639100E+1 4.884030E-1 3.356044E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
315 011_315 36.807 5.680830E-1 3.487661E+1 8.118530E+1 1.608510E+1 4.866940E-1 3.304972E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 3.162E+16
315 012_315 36.807 5.658650E-1 3.430758E+1 8.110050E+1 1.574440E+1 4.848580E-1 3.247217E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 3.162E+16
315 013_315 36.807 5.634260E-1 3.370263E+1 8.103660E+1 1.538800E+1 4.821770E-1 3.191356E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 3.162E+16
315 014_315 36.807 5.607520E-1 3.306639E+1 8.096690E+1 1.501290E+1 4.794820E-1 3.131072E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 3.162E+16
315 015_315 36.807 5.577230E-1 3.239810E+1 8.090160E+1 1.461830E+1 4.768050E-1 3.065875E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 3.162E+16
315 016_315 36.807 5.544170E-1 3.169469E+1 8.078640E+1 1.419580E+1 4.738050E-1 2.996139E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 3.162E+16
315 017_315 36.807 5.508520E-1 3.095321E+1 8.069220E+1 1.375850E+1 4.701030E-1 2.926706E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 3.162E+16
315 018_315 36.807 5.468910E-1 3.017173E+1 8.060500E+1 1.330040E+1 4.666010E-1 2.850480E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 3.162E+16
315 019_315 36.807 5.426810E-1 2.934934E+1 8.045810E+1 1.281480E+1 4.625720E-1 2.770341E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 3.162E+16
315 020_315 36.807 5.381620E-1 2.848607E+1 8.034390E+1 1.231680E+1 4.582110E-1 2.688025E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 3.162E+16
315 021_315 36.807 5.333500E-1 2.758288E+1 8.017900E+1 1.179540E+1 4.539620E-1 2.598326E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 3.162E+16
315 022_315 36.807 5.282900E-1 2.664169E+1 8.003500E+1 1.126460E+1 4.488770E-1 2.509501E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 3.162E+16
315 023_315 36.807 5.229570E-1 2.566547E+1 7.984050E+1 1.071620E+1 4.441850E-1 2.412542E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 3.162E+16
315 024_315 36.807 5.173820E-1 2.465825E+1 7.966530E+1 1.016350E+1 4.385900E-1 2.317311E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 3.162E+16
315 025_315 36.807 5.116060E-1 2.362504E+1 7.942470E+1 9.599800E+0 4.332920E-1 2.215562E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 3.162E+16
