N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.175563411E+00 1.175859788E+00 1.174941001E+00 1.172375908E+00
1.600000000E+01 1.277716672E+00 1.277572947E+00 1.277324168E+00 1.277046855E+00
1.700000000E+01 1.357692148E+00 1.357654174E+00 1.356320838E+00 1.356937677E+00
1.549996187E+01 1.245764785E+00 1.244722220E+00 1.245480374E+00 1.245444803E+00
1.649996187E+01 1.311621441E+00 1.312113535E+00 1.312400364E+00 1.312608691E+00
1.674996808E+01 1.333852562E+00 1.332619439E+00 1.333120269E+00 1.333621315E+00
1.624993176E+01 1.293772164E+00 1.293844349E+00 1.294225615E+00 1.294342475E+00
1.574996808E+01 1.262196744E+00 1.261662322E+00 1.261524395E+00 1.262063656E+00
1.524993176E+01 1.222603249E+00 1.222349155E+00 1.222289000E+00 1.221875870E+00
