N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.220103875E+00 1.220699056E+00 1.220638804E+00 1.220401693E+00
1.600000000E+01 1.278689631E+00 1.278974751E+00 1.278992254E+00 1.277850953E+00
1.700000000E+01 1.363677179E+00 1.363328721E+00 1.362691626E+00 1.363284082E+00
1.549996187E+01 1.248711666E+00 1.247692844E+00 1.248137001E+00 1.248291290E+00
1.649996187E+01 1.316186962E+00 1.316294287E+00 1.316636613E+00 1.316734820E+00
1.674996808E+01 1.338810734E+00 1.337914728E+00 1.338641675E+00 1.338890127E+00
1.624993176E+01 1.296099229E+00 1.296653499E+00 1.296831334E+00 1.296564768E+00
1.574996808E+01 1.263025423E+00 1.263197888E+00 1.262116136E+00 1.262522758E+00
1.524993176E+01 1.235257941E+00 1.234712467E+00 1.234717115E+00 1.234753886E+00
