Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.250107390E+00 1.222210292E+00 2.789709800E-02 1.238429666E+00 1.211194312E+00 2.723535400E-02 1.167772400E-02 1.101598000E-02
1.468000E+10 1.250216563E+00 1.222298816E+00 2.791774700E-02 1.241969833E+00 1.214561563E+00 2.740827000E-02 8.246730000E-03 7.737253000E-03
2.154000E+10 1.250374857E+00 1.222427541E+00 2.794731600E-02 1.244593582E+00 1.217031276E+00 2.756230600E-02 5.781275000E-03 5.396265000E-03
3.162000E+10 1.250603097E+00 1.222613954E+00 2.798914300E-02 1.246575832E+00 1.218871900E+00 2.770393200E-02 4.027265000E-03 3.742054000E-03
4.642000E+10 1.250929602E+00 1.222882282E+00 2.804732000E-02 1.248138414E+00 1.220298798E+00 2.783961600E-02 2.791188000E-03 2.583484000E-03
6.813000E+10 1.251391519E+00 1.223265269E+00 2.812625000E-02 1.249464079E+00 1.221487167E+00 2.797691200E-02 1.927440000E-03 1.778102000E-03
1.000000E+11 1.252035102E+00 1.223805324E+00 2.822977800E-02 1.250706870E+00 1.222583729E+00 2.812314100E-02 1.328232000E-03 1.221595000E-03
1.468000E+11 1.252913441E+00 1.224554377E+00 2.835906400E-02 1.251998381E+00 1.223715381E+00 2.828300000E-02 9.150600000E-04 8.389960000E-04
2.154000E+11 1.254080591E+00 1.225570511E+00 2.851008000E-02 1.253448916E+00 1.224993395E+00 2.845552100E-02 6.316750000E-04 5.771160000E-04
3.162000E+11 1.255581509E+00 1.226910177E+00 2.867133200E-02 1.255143220E+00 1.226511468E+00 2.863175200E-02 4.382890000E-04 3.987090000E-04
4.642000E+11 1.257440645E+00 1.228615698E+00 2.882494700E-02 1.257133666E+00 1.228337921E+00 2.879574500E-02 3.069790000E-04 2.777770000E-04
6.813000E+11 1.259655239E+00 1.230701890E+00 2.895334900E-02 1.259436971E+00 1.230505587E+00 2.893138400E-02 2.182680000E-04 1.963030000E-04
1.000000E+12 1.262198585E+00 1.233148797E+00 2.904978800E-02 1.262040000E+00 1.233007064E+00 2.903293600E-02 1.585850000E-04 1.417330000E-04
1.468000E+12 1.265031849E+00 1.235897697E+00 2.913415200E-02 1.264913353E+00 1.235792324E+00 2.912102900E-02 1.184960000E-04 1.053730000E-04
2.154000E+12 1.268116191E+00 1.238907186E+00 2.920900500E-02 1.268024746E+00 1.238826189E+00 2.919855700E-02 9.144500000E-05 8.099700000E-05
3.162000E+12 1.271419838E+00 1.242116592E+00 2.930324600E-02 1.271346926E+00 1.242052140E+00 2.929478600E-02 7.291200000E-05 6.445200000E-05
4.642000E+12 1.274921594E+00 1.245498451E+00 2.942314300E-02 1.274861748E+00 1.245445555E+00 2.941619300E-02 5.984600000E-05 5.289600000E-05
6.813000E+12 1.278613354E+00 1.249051797E+00 2.956155700E-02 1.278563097E+00 1.249007318E+00 2.955577900E-02 5.025700000E-05 4.447900000E-05
1.000000E+13 1.282499711E+00 1.252795167E+00 2.970454400E-02 1.282456861E+00 1.252757118E+00 2.969974300E-02 4.285000000E-05 3.804900000E-05
