Ew Nt
4.4405665E-1 3.4375019E+16
4.4135489E-1 3.0915424E+16
4.3865311E-1 2.7735378E+16
4.3595132E-1 2.4859289E+16
4.3324954E-1 2.2279094E+16
4.3054777E-1 1.9972011E+16
4.2784599E-1 1.7914777E+16
4.2514422E-1 1.6089273E+16
4.2244244E-1 1.4481232E+16
4.1974067E-1 1.3076809E+16
4.1703889E-1 1.1860197E+16
4.1433711E-1 1.0813479E+16
4.1163534E-1 9.9172101E+15
4.0893356E-1 9.1515318E+15
4.0623178E-1 8.4963829E+15
4.0353000E-1 7.9317284E+15
4.0082823E-1 7.4388133E+15
3.9812645E-1 7.0021933E+15
3.9542468E-1 6.6114126E+15
3.9272290E-1 6.2608844E+15
3.9002113E-1 5.9477742E+15
3.8731935E-1 5.6691369E+15
3.8461757E-1 5.4203947E+15
3.8191580E-1 5.1959036E+15
3.7921402E-1 4.9904642E+15
3.7651224E-1 4.8001215E+15
3.7381047E-1 4.6220234E+15
3.7110869E-1 4.4543699E+15
3.6840692E-1 4.2971165E+15
3.6570514E-1 4.1524836E+15
3.6300336E-1 4.0240887E+15
3.6030159E-1 3.9150152E+15
3.5759981E-1 3.8264524E+15
3.5489803E-1 3.7580845E+15
3.5219626E-1 3.7096682E+15
3.4949448E-1 3.6821730E+15
3.4679270E-1 3.6774892E+15
3.4409093E-1 3.6972138E+15
3.4138915E-1 3.7419036E+15
3.3868738E-1 3.8116435E+15
3.3598560E-1 3.9073200E+15
3.3328382E-1 4.0311148E+15
3.3058205E-1 4.1853774E+15
3.2788027E-1 4.3705742E+15
3.2517849E-1 4.5838856E+15
3.2247672E-1 4.8193016E+15
3.1977494E-1 5.0687647E+15
3.1707317E-1 5.3232425E+15
3.1437139E-1 5.5731422E+15
3.1166961E-1 5.8083726E+15
3.0896784E-1 6.0185702E+15
3.0626606E-1 6.1937949E+15
3.0356428E-1 6.3254908E+15
3.0086251E-1 6.4073605E+15
2.9816073E-1 6.4357345E+15
2.9545895E-1 6.4090831E+15
2.9275718E-1 6.3262711E+15
2.9005540E-1 6.1828687E+15
2.8735363E-1 5.9648611E+15
2.8465185E-1 5.6406420E+15
2.8195007E-1 5.1560437E+15
2.7924830E-1 4.4413841E+15
2.7654652E-1 3.4378506E+15
2.7384474E-1 2.1378539E+15
2.7114297E-1 1.4006538E+15
