T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.192302614E+00 1.194872841E+00 -2.570227000E-03 1.191515469E+00 1.192670676E+00 -1.155207000E-03 7.871450000E-04 2.202165000E-03
295 1.177140955E+00 1.194944386E+00 -1.780343100E-02 1.176493956E+00 1.192931698E+00 -1.643774200E-02 6.469990000E-04 2.012688000E-03
300 1.144046670E+00 1.194448992E+00 -5.040232200E-02 1.143662647E+00 1.192574224E+00 -4.891157700E-02 3.840230000E-04 1.874768000E-03
305 1.079008691E+00 1.191395904E+00 -1.123872130E-01 1.079179333E+00 1.189639685E+00 -1.104603520E-01 -1.706420000E-04 1.756219000E-03
310 1.015055018E+00 1.181676097E+00 -1.666210790E-01 1.014332633E+00 1.180062786E+00 -1.657301530E-01 7.223850000E-04 1.613311000E-03
315 1.015833269E+00 1.155401374E+00 -1.395681050E-01 1.015046914E+00 1.154155537E+00 -1.391086230E-01 7.863550000E-04 1.245837000E-03
320 1.018728533E+00 1.095056068E+00 -7.632753500E-02 1.017732598E+00 1.094757796E+00 -7.702519800E-02 9.959350000E-04 2.982720000E-04
325 1.024420661E+00 1.014002938E+00 1.041772300E-02 1.022987988E+00 1.012701513E+00 1.028647500E-02 1.432673000E-03 1.301425000E-03
330 1.033846575E+00 1.015152139E+00 1.869443600E-02 1.031604010E+00 1.013738990E+00 1.786502000E-02 2.242565000E-03 1.413149000E-03
335 1.047964792E+00 1.018556514E+00 2.940827800E-02 1.044328776E+00 1.016798059E+00 2.753071700E-02 3.636016000E-03 1.758455000E-03
340 1.067503307E+00 1.024974901E+00 4.252840600E-02 1.061581112E+00 1.022530798E+00 3.905031400E-02 5.922195000E-03 2.444103000E-03
