N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.169915682E+00 1.202515929E+00 1.217542690E+00 1.227041227E+00 1.235864506E+00 1.242496412E+00 1.248123023E+00 1.252941909E+00 1.257309094E+00
1.016672606E+01 1.170470074E+00 1.203202090E+00 1.218611729E+00 1.228737131E+00 1.238442105E+00 1.246147414E+00 1.252936444E+00 1.258992207E+00 1.264805513E+00
1.033324570E+01 1.171075449E+00 1.203768963E+00 1.219427710E+00 1.230040417E+00 1.240500911E+00 1.249215240E+00 1.257152971E+00 1.264353819E+00 1.271316758E+00
1.049996187E+01 1.171811528E+00 1.204288600E+00 1.220078927E+00 1.231054432E+00 1.242137046E+00 1.251768366E+00 1.260856196E+00 1.269243496E+00 1.277282312E+00
1.066670514E+01 1.172768513E+00 1.204827377E+00 1.220642737E+00 1.231876254E+00 1.243454285E+00 1.253883990E+00 1.264086796E+00 1.273746162E+00 1.282960017E+00
1.083333839E+01 1.174050562E+00 1.205450400E+00 1.221189078E+00 1.232596259E+00 1.244561953E+00 1.255663696E+00 1.266897993E+00 1.277882084E+00 1.288452042E+00
1.100000000E+01 1.175773382E+00 1.206223991E+00 1.221784322E+00 1.233299788E+00 1.245571155E+00 1.257231972E+00 1.269385022E+00 1.281678163E+00 1.293768112E+00
1.116672606E+01 1.178051108E+00 1.207214774E+00 1.222494416E+00 1.234070246E+00 1.246593332E+00 1.258728490E+00 1.271688125E+00 1.285215553E+00 1.298905725E+00
1.133324570E+01 1.180967506E+00 1.208483564E+00 1.223386064E+00 1.234992138E+00 1.247740946E+00 1.260300890E+00 1.273979908E+00 1.288640901E+00 1.303913634E+00
1.149996187E+01 1.184532325E+00 1.210074441E+00 1.224525201E+00 1.236152313E+00 1.249127900E+00 1.262098898E+00 1.276447105E+00 1.292147084E+00 1.308911961E+00
1.166670514E+01 1.188639361E+00 1.212003054E+00 1.225973063E+00 1.237637980E+00 1.250866860E+00 1.264266781E+00 1.279270315E+00 1.295936815E+00 1.314065989E+00
1.183333839E+01 1.193062232E+00 1.214253654E+00 1.227781627E+00 1.239530799E+00 1.253061329E+00 1.266930876E+00 1.282600930E+00 1.300180721E+00 1.319532243E+00
1.200000000E+01 1.197520865E+00 1.216792414E+00 1.229990255E+00 1.241897428E+00 1.255792331E+00 1.270181831E+00 1.286536344E+00 1.304979949E+00 1.325404945E+00
1.216672606E+01 1.201798662E+00 1.219591017E+00 1.232623127E+00 1.244778206E+00 1.259102768E+00 1.274056379E+00 1.291100641E+00 1.310345517E+00 1.331688358E+00
1.233324570E+01 1.205826210E+00 1.222640708E+00 1.235685448E+00 1.248177723E+00 1.262986462E+00 1.278528472E+00 1.296242392E+00 1.316205446E+00 1.338307443E+00
1.249996187E+01 1.209665098E+00 1.225944994E+00 1.239159890E+00 1.252063089E+00 1.267390148E+00 1.283518851E+00 1.301856123E+00 1.322438840E+00 1.345147066E+00
1.266670514E+01 1.213423468E+00 1.229502965E+00 1.243009014E+00 1.256374383E+00 1.272231352E+00 1.288922182E+00 1.307818951E+00 1.328918482E+00 1.352093285E+00
1.283333839E+01 1.217185750E+00 1.233302118E+00 1.247186171E+00 1.261043671E+00 1.277423675E+00 1.294637023E+00 1.314021824E+00 1.335538568E+00 1.359054665E+00
1.300000000E+01 1.220992168E+00 1.237322591E+00 1.251647601E+00 1.266010983E+00 1.282894245E+00 1.300581706E+00 1.320380449E+00 1.342219175E+00 1.365962264E+00
