N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.060799537E+00 1.061752932E+00 1.063198468E+00 1.065327488E+00 1.068399017E+00 1.072747209E+00 1.078769906E+00 1.086877681E+00 1.097376593E+00 1.110272993E+00 1.125050983E+00 1.140584569E+00 1.155392046E+00 1.168224630E+00 1.178585972E+00 1.186748539E+00 1.193332985E+00 1.198906612E+00 1.203821995E+00
1.600000000E+01 1.239209351E+00 1.242007718E+00 1.244136033E+00 1.245767831E+00 1.247052000E+00 1.248120165E+00 1.249090966E+00 1.250073547E+00 1.251169986E+00 1.252475487E+00 1.254075430E+00 1.256039891E+00 1.258417514E+00 1.261230795E+00 1.264474615E+00 1.268120128E+00 1.272125199E+00 1.276448152E+00 1.281056671E+00
1.700000000E+01 1.258773038E+00 1.269131761E+00 1.277355457E+00 1.284093180E+00 1.289839011E+00 1.294923000E+00 1.299547696E+00 1.303849977E+00 1.307960012E+00 1.312032218E+00 1.316240045E+00 1.320744723E+00 1.325657551E+00 1.331015811E+00 1.336785262E+00 1.342887165E+00 1.349232287E+00 1.355742259E+00 1.362353031E+00
1.549996187E+01 1.211136955E+00 1.212344744E+00 1.213305645E+00 1.214139773E+00 1.214952483E+00 1.215841259E+00 1.216899387E+00 1.218214057E+00 1.219857059E+00 1.221868605E+00 1.224241511E+00 1.226919712E+00 1.229821834E+00 1.232879870E+00 1.236064234E+00 1.239378192E+00 1.242836419E+00 1.246451477E+00 1.250232667E+00
1.649996187E+01 1.252842028E+00 1.258525048E+00 1.263074477E+00 1.266765802E+00 1.269791299E+00 1.272306236E+00 1.274460770E+00 1.276412646E+00 1.278326417E+00 1.280366021E+00 1.282684040E+00 1.285408340E+00 1.288627342E+00 1.292378186E+00 1.296644469E+00 1.301368464E+00 1.306474736E+00 1.311892517E+00 1.317564981E+00
1.674996808E+01 1.256756018E+00 1.264485351E+00 1.270688551E+00 1.275805464E+00 1.280130474E+00 1.283854821E+00 1.287123755E+00 1.290082696E+00 1.292898207E+00 1.295754614E+00 1.298835212E+00 1.302296777E+00 1.306244738E+00 1.310717122E+00 1.315685729E+00 1.321077090E+00 1.326803326E+00 1.332785624E+00 1.338960569E+00
1.624993176E+01 1.247158940E+00 1.251230213E+00 1.254418273E+00 1.256924477E+00 1.258914223E+00 1.260538017E+00 1.261939816E+00 1.263258865E+00 1.264629318E+00 1.266178540E+00 1.268022938E+00 1.270260527E+00 1.272961207E+00 1.276157954E+00 1.279843502E+00 1.283976774E+00 1.288499218E+00 1.293353488E+00 1.298493667E+00
1.574996808E+01 1.228328185E+00 1.230176424E+00 1.231565639E+00 1.232642397E+00 1.233529888E+00 1.234334430E+00 1.235150926E+00 1.236066450E+00 1.237160808E+00 1.238503221E+00 1.240146776E+00 1.242124197E+00 1.244448743E+00 1.247119339E+00 1.250125073E+00 1.253446821E+00 1.257059976E+00 1.260940911E+00 1.265072883E+00
1.524993176E+01 1.170721992E+00 1.171603625E+00 1.172509132E+00 1.173558638E+00 1.174881438E+00 1.176621402E+00 1.178933622E+00 1.181966001E+00 1.185818957E+00 1.190485540E+00 1.195795787E+00 1.201415682E+00 1.206943938E+00 1.212074422E+00 1.216707682E+00 1.220926688E+00 1.224884908E+00 1.228715061E+00 1.232501964E+00
