N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.059771900E+00 1.061708771E+00 1.062962874E+00 1.063628968E+00 1.063764655E+00 1.063381582E+00 1.062443763E+00 1.060872579E+00 1.058562523E+00 1.055415949E+00 1.051406222E+00 1.046670175E+00 1.041603666E+00 1.036890563E+00 1.033364864E+00 1.031674727E+00 1.031944971E+00 1.033812468E+00 1.036836752E+00
1.600000000E+01 1.129001675E+00 1.133181593E+00 1.136905423E+00 1.140627196E+00 1.144803217E+00 1.149898818E+00 1.156378197E+00 1.164652856E+00 1.174967684E+00 1.187233847E+00 1.200884725E+00 1.214906787E+00 1.228152073E+00 1.239796721E+00 1.249598911E+00 1.257777930E+00 1.264711298E+00 1.270726785E+00 1.276054825E+00
1.700000000E+01 1.208055686E+00 1.236896705E+00 1.261639725E+00 1.281799174E+00 1.297631108E+00 1.309811230E+00 1.319152722E+00 1.326432704E+00 1.332313524E+00 1.337317043E+00 1.341822210E+00 1.346074046E+00 1.350206021E+00 1.354275790E+00 1.358305540E+00 1.362313740E+00 1.366330547E+00 1.370398205E+00 1.374563219E+00
1.549996187E+01 1.010294628E+00 1.010813423E+00 1.011181241E+00 1.011418034E+00 1.011542261E+00 1.011567704E+00 1.011503640E+00 1.011358211E+00 1.011145307E+00 1.010895004E+00 1.010665315E+00 1.010548612E+00 1.010663139E+00 1.011126460E+00 1.012023467E+00 1.022117975E+00 1.050078651E+00 1.072655510E+00 1.091520094E+00
1.649996187E+01 1.225878013E+00 1.241429637E+00 1.253498460E+00 1.262704010E+00 1.269741832E+00 1.275268149E+00 1.279851163E+00 1.283955101E+00 1.287932598E+00 1.292014555E+00 1.296302789E+00 1.300780578E+00 1.305350993E+00 1.309891836E+00 1.314302740E+00 1.318529196E+00 1.322565947E+00 1.326447465E+00 1.330232237E+00
1.674996808E+01 1.222686617E+00 1.244955864E+00 1.262979190E+00 1.277049397E+00 1.287812876E+00 1.296024945E+00 1.302405359E+00 1.307573602E+00 1.312027811E+00 1.316138567E+00 1.320147726E+00 1.324175688E+00 1.328244819E+00 1.332319382E+00 1.336350044E+00 1.340307486E+00 1.344196326E+00 1.348051380E+00 1.351924339E+00
1.624993176E+01 1.205913365E+00 1.215451994E+00 1.222799156E+00 1.228571569E+00 1.233353831E+00 1.237667187E+00 1.241959660E+00 1.246592616E+00 1.251809498E+00 1.257688942E+00 1.264111823E+00 1.270789070E+00 1.277369463E+00 1.283575229E+00 1.289273937E+00 1.294458260E+00 1.299187200E+00 1.303544020E+00 1.307618596E+00
1.574996808E+01 1.006222006E+00 1.006695057E+00 1.007068876E+00 1.007353148E+00 1.007564162E+00 1.007720502E+00 1.007841466E+00 1.007948067E+00 1.008066255E+00 1.026673374E+00 1.056820082E+00 1.089146845E+00 1.120396887E+00 1.147645567E+00 1.169610510E+00 1.186752443E+00 1.200308574E+00 1.211405916E+00 1.220758844E+00
1.524993176E+01 1.023568336E+00 1.024437835E+00 1.025001361E+00 1.025297766E+00 1.025351938E+00 1.025170841E+00 1.024744341E+00 1.024051232E+00 1.023072779E+00 1.021816795E+00 1.020351655E+00 1.018838595E+00 1.017534307E+00 1.016732906E+00 1.016658747E+00 1.017384766E+00 1.018850298E+00 1.020954200E+00 1.023636500E+00
