N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.030494713E+00 1.013366343E+00 1.008156884E+00 1.124871784E+00 1.206279320E+00 1.236390584E+00 1.244501175E+00 1.242104010E+00 1.232434598E+00
1.016672606E+01 1.031208005E+00 1.013789057E+00 1.008560460E+00 1.127275163E+00 1.211212624E+00 1.244545456E+00 1.256833602E+00 1.259761810E+00 1.256123645E+00
1.033324570E+01 1.031631380E+00 1.014068256E+00 1.008862117E+00 1.129662201E+00 1.215013237E+00 1.250621614E+00 1.266153972E+00 1.273509124E+00 1.275336459E+00
1.049996187E+01 1.031803329E+00 1.014227548E+00 1.009081902E+00 1.132356901E+00 1.218112431E+00 1.255181769E+00 1.273125149E+00 1.283975388E+00 1.290371279E+00
1.066670514E+01 1.031741532E+00 1.014283681E+00 1.009240053E+00 1.135698137E+00 1.220881930E+00 1.258706881E+00 1.278359163E+00 1.291875431E+00 1.301899651E+00
1.083333839E+01 1.031441945E+00 1.014246028E+00 1.009355309E+00 1.140053324E+00 1.223645829E+00 1.261595448E+00 1.282376935E+00 1.297873088E+00 1.310695761E+00
1.100000000E+01 1.030880868E+00 1.014118407E+00 1.009445557E+00 1.145810080E+00 1.226687611E+00 1.264173904E+00 1.285606524E+00 1.302531401E+00 1.317478202E+00
1.116672606E+01 1.030021237E+00 1.013903517E+00 1.009530393E+00 1.153327089E+00 1.230241820E+00 1.266704778E+00 1.288393691E+00 1.306310125E+00 1.322849696E+00
1.133324570E+01 1.028826573E+00 1.013610970E+00 1.009635484E+00 1.162825947E+00 1.234463724E+00 1.269386163E+00 1.291010897E+00 1.309577172E+00 1.327293755E+00
1.149996187E+01 1.027287138E+00 1.013269622E+00 1.013286148E+00 1.174228959E+00 1.239382231E+00 1.272341927E+00 1.293659552E+00 1.312617613E+00 1.331189545E+00
1.166670514E+01 1.025459983E+00 1.012942285E+00 1.042837659E+00 1.187009784E+00 1.244862511E+00 1.275611412E+00 1.296467961E+00 1.315636512E+00 1.334825008E+00
1.183333839E+01 1.023513180E+00 1.012735430E+00 1.074747037E+00 1.200199752E+00 1.250622680E+00 1.279153338E+00 1.299492290E+00 1.318761373E+00 1.338404348E+00
1.200000000E+01 1.021743840E+00 1.012791589E+00 1.105778085E+00 1.212669305E+00 1.256328668E+00 1.282873886E+00 1.302728098E+00 1.322051372E+00 1.342056866E+00
1.216672606E+01 1.020526142E+00 1.013258098E+00 1.132883968E+00 1.223581073E+00 1.261722668E+00 1.286669206E+00 1.306133846E+00 1.325516862E+00 1.345851919E+00
1.233324570E+01 1.020180206E+00 1.014244582E+00 1.154616579E+00 1.232677506E+00 1.266695147E+00 1.290459752E+00 1.309658923E+00 1.329144552E+00 1.349819324E+00
1.249996187E+01 1.020841555E+00 1.015800238E+00 1.171351473E+00 1.240188091E+00 1.271261860E+00 1.294203694E+00 1.313266336E+00 1.332919831E+00 1.353969962E+00
1.266670514E+01 1.022449995E+00 1.037878455E+00 1.184379438E+00 1.246520913E+00 1.275497270E+00 1.297895298E+00 1.316944112E+00 1.336840171E+00 1.358311032E+00
1.283333839E+01 1.024864497E+00 1.060127537E+00 1.194912448E+00 1.252031121E+00 1.279487216E+00 1.301557563E+00 1.320705443E+00 1.340917906E+00 1.362852518E+00
1.300000000E+01 1.027985600E+00 1.078423466E+00 1.203731749E+00 1.256961836E+00 1.283313136E+00 1.305232279E+00 1.324580493E+00 1.345174614E+00 1.367605246E+00
