N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -1.175744000E-03 -1.339749400E-02 -4.017327800E-02 -9.240620800E-02 -1.698322970E-01 -1.475424420E-01 -9.353414400E-02 9.249681000E-03 1.733795100E-02 2.772932000E-02 4.034964000E-02
1.600000000E+01 3.283668200E-02 3.194227300E-02 3.129787400E-02 3.109257300E-02 3.034566700E-02 2.879947700E-02 2.590149300E-02 1.961197500E-02 7.862989000E-03 -1.275386100E-02 -4.894395400E-02
1.700000000E+01 5.554194600E-02 5.503949900E-02 5.547340400E-02 5.753318800E-02 6.010861400E-02 6.358756400E-02 6.872999400E-02 7.329296400E-02 7.878179800E-02 8.571939700E-02 9.152732500E-02
1.549996187E+01 2.229348600E-02 2.116975500E-02 1.911314100E-02 1.406986500E-02 3.824177000E-03 -1.584653400E-02 -5.259938800E-02 -1.147641410E-01 -1.879053910E-01 -1.619994770E-01 -1.063022650E-01
1.649996187E+01 5.445493300E-02 5.280794900E-02 5.231294600E-02 5.203427600E-02 5.129564000E-02 5.268570600E-02 5.386156600E-02 5.502593400E-02 5.687932100E-02 5.713549200E-02 5.578878800E-02
1.674996808E+01 5.922919800E-02 5.800854900E-02 5.798403600E-02 5.842785800E-02 5.969130800E-02 6.237771300E-02 6.512242800E-02 6.821113400E-02 7.231687200E-02 7.572043400E-02 7.866483300E-02
1.624993176E+01 4.331902800E-02 4.184454000E-02 4.087249800E-02 4.081458300E-02 4.057319900E-02 4.045147000E-02 4.065445300E-02 3.957504300E-02 3.692609500E-02 3.210516200E-02 2.131155000E-02
1.574996808E+01 2.661753400E-02 2.651262900E-02 2.570548600E-02 2.422534400E-02 2.123904700E-02 1.559564300E-02 4.063904000E-03 -1.744119900E-02 -5.485833900E-02 -1.162139660E-01 -2.011874890E-01
1.524993176E+01 1.348101800E-02 9.948830000E-03 2.040277000E-03 -1.464430900E-02 -4.754751400E-02 -1.077438510E-01 -1.785192340E-01 -1.532017200E-01 -9.592651800E-02 8.656880000E-03 1.471548700E-02
