N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.188079493E+00 1.182551811E+00 1.176931564E+00 1.171429859E+00
1.016672606E+01 1.189454299E+00 1.183845399E+00 1.178180238E+00 1.172657942E+00
1.033324570E+01 1.190454403E+00 1.184803195E+00 1.179131570E+00 1.173629160E+00
1.049996187E+01 1.191200539E+00 1.185547268E+00 1.179910481E+00 1.174472784E+00
1.066670514E+01 1.191788159E+00 1.186176421E+00 1.180621649E+00 1.175301614E+00
1.083333839E+01 1.192295491E+00 1.186775427E+00 1.181359484E+00 1.176221840E+00
1.100000000E+01 1.192790911E+00 1.187423103E+00 1.182216085E+00 1.177340063E+00
1.116672606E+01 1.193339375E+00 1.188198561E+00 1.183285998E+00 1.178764778E+00
1.133324570E+01 1.194007429E+00 1.189184451E+00 1.184665404E+00 1.180599087E+00
1.149996187E+01 1.194865725E+00 1.190464839E+00 1.186422154E+00 1.182920735E+00
1.166670514E+01 1.195987004E+00 1.192114956E+00 1.188654981E+00 1.185750323E+00
1.183333839E+01 1.197437147E+00 1.194180909E+00 1.191343541E+00 1.189019483E+00
1.200000000E+01 1.199258031E+00 1.196653795E+00 1.194404760E+00 1.192565712E+00
1.216672606E+01 1.201446148E+00 1.199453400E+00 1.197680997E+00 1.196177569E+00
1.233324570E+01 1.203940200E+00 1.202443021E+00 1.200993529E+00 1.199677051E+00
1.249996187E+01 1.206635229E+00 1.205481504E+00 1.204214680E+00 1.202982127E+00
1.266670514E+01 1.209426148E+00 1.208481030E+00 1.207304932E+00 1.206097064E+00
1.283333839E+01 1.212252540E+00 1.211426346E+00 1.210286415E+00 1.209072107E+00
1.300000000E+01 1.215108943E+00 1.214342265E+00 1.213201794E+00 1.211957758E+00
